"","Control_pct.1","Ivig_pct.1","Eylea_pct.1","Pg101_pct.1","Ivig_avg_log2FC","Ivig_p_val","Ivig_p_val_adj","Eylea_avg_log2FC","Eylea_p_val","Eylea_p_val_adj","Pg101_avg_log2FC","Pg101_p_val","Pg101_p_val_adj"
"Acot2",0.023,0.048,0.052,0.064,0.932791042734427,0.223052020796572,1,1.07456500386259,0.188807979400216,1,1.3313404192247,0.0866799484212444,1
"Acot4",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acot6",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acot7",0.173,0.131,0.226,0.173,-0.467746886849301,0.281716487837119,1,0.402725052461468,0.267016252737901,1,0.00119181753237196,0.981879118003337,1
"Acot8",0.029,0.021,0.035,0.018,-0.330243363099366,0.643575716466165,1,0.326103770858555,0.781018864446513,1,-0.346731485887935,0.5740129910697,1
"Acot9",0.04,0.028,0.035,0.027,-0.423352767490847,0.533439178030497,1,-0.0889337284202885,0.807512544286244,1,-0.346731485887935,0.560342661463094,1
"Acox1",0.208,0.248,0.33,0.282,0.218193261596676,0.413114908522749,1,0.624762086423071,0.0228649887848371,1,0.460623436169669,0.152835423030728,1
"Acox2",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acox3",0.121,0.117,0.096,0.164,-0.0347874795731951,0.910864072504514,1,-0.285330941223792,0.498698440358295,1,0.441764408918353,0.318083848090733,1
"Acoxl",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acp1",0.11,0.062,0.13,0.145,-0.94691472354786,0.129696764232591,1,0.153039061885676,0.6081087932582,1,0.299631559497365,0.386661194456804,1
"Acp2",0.058,0.069,0.07,0.082,0.25471913762179,0.684761098823626,1,0.299631559497365,0.688310022348707,1,0.51576499036213,0.433541370940998,1
"Acp5",0.029,0.007,0.017,0.018,-1.33024336309937,0.152282841554389,1,-0.41086182330765,0.536978335995651,1,-0.346731485887935,0.5740129910697,1
"Acp6",0.075,0.076,0.087,0.1,0.032326716285342,0.98186781364142,1,0.241214873272042,0.719159837316284,1,0.430876092775617,0.466723178583562,1
"Acpp",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acr",0.006,0.007,0.052,0.027,0.25471913762179,0.903902596956581,1,2.39649309874995,0.0125378471331756,1,1.65326851411206,0.137097559799056,1
"Acrbp",0.035,0.014,0.043,0.036,-1.16031836165705,0.235993419203875,1,0.174100677413506,0.713097820475419,1,-0.0248033910005727,0.949844789958697,1
"Acrv1",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acsbg1",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acsbg2",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acsf2",0.075,0.159,0.113,0.145,1.03232671628534,0.0198296045525061,1,0.589138176692349,0.273885631199534,1,0.9333764333048,0.0584008363975202,1
"Acsf3",0.023,0.007,0.052,0.036,-1.06720895726557,0.248643779628378,1,1.07456500386259,0.188807979400216,1,0.653268514112065,0.514825866458762,1
"Acsl1",0.012,0.007,0.052,0.036,-0.330243363099366,0.671428352453456,1,1.8115305980288,0.0405914238341199,1,1.65326851411206,0.157852092547014,1
"Acsl3",0,0,0,0.073,0.25471913762179,1,1,0.58913817669235,1,1,4.82319351555438,0.000331970907320933,1
"Acsl4",0.243,0.255,0.2,0.273,0.11385660178194,0.773479943132563,1,-0.252164077288592,0.401569380776643,1,0.227003759409967,0.546449993741444,1
"Acsl5",0.41,0.455,0.383,0.3,0.236340608306935,0.334033504996222,1,-0.0422172295132579,0.715322459818499,1,-0.402584720621452,0.0705921845831219,1
"Acsl6",0,0,0,0.018,0.25471913762179,1,1,0.58913817669235,1,1,2.23823101483322,0.0764693180927346,1
"Acsm1",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
"Acsm5",0,0,0,0,0.25471913762179,1,1,0.58913817669235,1,1,0.653268514112065,1,1
