Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
Reactome Gene Sets,6,R-MMU-983168,Antigen processing: Ubiquitination & Proteasome degradation,,-2.3,3.8,3.6,21160,269,123,6,4.9,1.9,50868|67128|80751|218215|224938|242785,Keap1|Ube2g1|Rnf34|Rnf144b|Pja2|Klhl21,0,hits
GO Biological Processes,19,GO:0062207,regulation of pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.3,4.6,3.7,21160,189,123,5,4.1,1.8,15511|20509|67917|69368|224938,Hspa1b|Slc19a1|Zcchc3|Wdfy1|Pja2,0,hits
GO Biological Processes,19,GO:0051489,regulation of filopodium assembly,19_GO:0050789 regulation of biological process,-2.3,8.6,4.5,21160,60,123,3,2.4,1.4,11603|18011|20807,Agrn|Neurl1a|Srf,0,hits
KEGG Pathway,24,mmu05012,Parkinson disease - Mus musculus (house mouse),,-2.3,3.8,3.5,21160,274,123,6,4.9,1.9,11911|12315|22272|50868|67128|227613,Atf4|Calm3|Uqcrq|Keap1|Ube2g1|Tubb4b,0,hits
KEGG Pathway,24,mmu04213,Longevity regulating pathway - multiple species - Mus musculus (house mouse),,-2.3,8.5,4.5,21160,61,123,3,2.4,1.4,15511|18709|193740,Hspa1b|Pik3r2|Hspa1a,0,hits
GO Biological Processes,19,GO:2001242,regulation of intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-2.3,4.4,3.7,21160,194,123,5,4.1,1.8,11911|12759|14173|70369|74143,Atf4|Clu|Fgf2|Bag5|Opa1,0,hits
GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-2.3,3.7,3.5,21160,276,123,6,4.9,1.9,16668|54198|67542|211556|215474|260302,Krt18|Snx3|Cog6|Ap1ar|Sec22c|Gga3,0,hits
GO Biological Processes,19,GO:0061136,regulation of proteasomal protein catabolic process,19_GO:0050789 regulation of biological process,-2.2,4.4,3.6,21160,197,123,5,4.1,1.8,12759|15511|15516|70369|193740,Clu|Hspa1b|Hsp90ab1|Bag5|Hspa1a,0,hits
GO Biological Processes,19,GO:0006275,regulation of DNA replication,19_GO:0050789 regulation of biological process,-2.2,5.5,3.9,21160,124,123,4,3.3,1.6,12301|18148|69714|78903,Cacybp|Npm1|Tfpt|Wrnip1,0,hits
GO Biological Processes,19,GO:0051092,positive regulation of NF-kappaB transcription factor activity,19_GO:0050789 regulation of biological process,-2.2,5.5,3.9,21160,124,123,4,3.3,1.6,12759|15511|18148|67154,Clu|Hspa1b|Npm1|Mtdh,0,hits
Reactome Gene Sets,6,R-MMU-8953854,Metabolism of RNA,,-2.2,2.7,3.2,21160,568,123,9,7.3,2.3,15511|20638|22608|65961|66070|66585|76938|108160|193740,Hspa1b|Snrpb|Ybx1|Utp3|Cwc15|Snrnp40|Rbm17|Fam50a|Hspa1a,0,hits
GO Biological Processes,19,GO:0042176,regulation of protein catabolic process,19_GO:0050789 regulation of biological process,-2.2,3.2,3.3,21160,374,123,7,5.7,2.1,12759|15511|15516|54198|70369|193740|260302,Clu|Hspa1b|Hsp90ab1|Snx3|Bag5|Hspa1a|Gga3,0,hits
GO Biological Processes,19,GO:0050775,positive regulation of dendrite morphogenesis,19_GO:0032502 developmental process,-2.2,7.9,4.3,21160,65,123,3,2.4,1.4,22782|74143|269397,Slc30a1|Opa1|Ss18l1,0,hits
Reactome Gene Sets,6,R-MMU-9009391,Extra-nuclear estrogen signaling,,-2.2,7.8,4.2,21160,66,123,3,2.4,1.4,12315|14695|18709,Calm3|Gnb3|Pik3r2,0,hits
GO Biological Processes,19,GO:0010770,positive regulation of cell morphogenesis,19_GO:0032502 developmental process,-2.2,7.7,4.2,21160,67,123,3,2.4,1.4,22782|74143|269397,Slc30a1|Opa1|Ss18l1,0,hits
GO Biological Processes,19,GO:0060999,positive regulation of dendritic spine development,19_GO:0032502 developmental process,-2.1,7.6,4.2,21160,68,123,3,2.4,1.4,18011|22782|74143,Neurl1a|Slc30a1|Opa1,0,hits
Reactome Gene Sets,6,R-MMU-9012999,RHO GTPase cycle,,-2.1,3.1,3.2,21160,388,123,7,5.7,2.1,15516|18221|18709|19765|20867|76884|108699,Hsp90ab1|Nudc|Pik3r2|Ralbp1|Stip1|Cyfip2|Chn1,0,hits
GO Biological Processes,19,GO:0039531,regulation of cytoplasmic pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1,5.1,3.7,21160,135,123,4,3.3,1.6,15511|20509|67917|69368,Hspa1b|Slc19a1|Zcchc3|Wdfy1,0,hits
GO Biological Processes,19,GO:0051091,positive regulation of DNA-binding transcription factor activity,19_GO:0050789 regulation of biological process,-2.1,4,3.4,21160,217,123,5,4.1,1.8,12759|15511|18148|20807|67154,Clu|Hspa1b|Npm1|Srf|Mtdh,0,hits
GO Biological Processes,19,GO:0098876,vesicle-mediated transport to the plasma membrane,19_GO:0051179 localization,-2.1,5,3.6,21160,139,123,4,3.3,1.6,16668|54198|98878|260302,Krt18|Snx3|Ehd4|Gga3,0,hits
GO Biological Processes,19,GO:0051926,negative regulation of calcium ion transport,19_GO:0051179 localization,-2.1,7.1,4,21160,73,123,3,2.4,1.4,12315|22782|53376,Calm3|Slc30a1|Usp2,0,hits
GO Biological Processes,19,GO:0051051,negative regulation of transport,19_GO:0051179 localization,-2,2.7,3,21160,502,123,8,6.5,2.2,11603|11911|12315|22782|23969|53376|54198|105638,Agrn|Atf4|Calm3|Slc30a1|Pacsin1|Usp2|Snx3|Dph3,0,hits
GO Biological Processes,19,GO:0072665,protein localization to vacuole,19_GO:0051179 localization,-2,7,3.9,21160,74,123,3,2.4,1.4,12759|54170|260302,Clu|Rragc|Gga3,0,hits
Reactome Gene Sets,6,R-MMU-2029480,Fcgamma receptor (FCGR) dependent phagocytosis,,-2,7,3.9,21160,74,123,3,2.4,1.4,15516|18709|76884,Hsp90ab1|Pik3r2|Cyfip2,0,hits
Reactome Gene Sets,6,R-MMU-74752,Signaling by Insulin receptor,,-2,7,3.9,21160,74,123,3,2.4,1.4,14173|18709|66144,Fgf2|Pik3r2|Atp6v1f,0,hits
GO Biological Processes,19,GO:0043524,negative regulation of neuron apoptotic process,19_GO:0048519 negative regulation of biological process,-2,3.9,3.3,21160,221,123,5,4.1,1.8,11911|12759|14173|15516|18148,Atf4|Clu|Fgf2|Hsp90ab1|Npm1,0,hits
GO Biological Processes,19,GO:0032092,positive regulation of protein binding,19_GO:0065007 biological regulation,-2,6.9,3.9,21160,75,123,3,2.4,1.4,11603|15925|76500,Agrn|Ide|Ip6k2,0,hits
KEGG Pathway,24,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),,-2,3.9,3.3,21160,223,123,5,4.1,1.8,12315|14173|14695|16451|18709,Calm3|Fgf2|Gnb3|Jak1|Pik3r2,0,hits
WikiPathways,27,WP450,IL 2 signaling pathway,,-2,6.8,3.9,21160,76,123,3,2.4,1.4,16451|18709|22608,Jak1|Pik3r2|Ybx1,0,hits
KEGG Pathway,24,mmu05212,Pancreatic cancer - Mus musculus (house mouse),,-2,6.8,3.9,21160,76,123,3,2.4,1.4,16451|18709|19765,Jak1|Pik3r2|Ralbp1,0,hits
