Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
KEGG Pathway,24,mmu04210,Apoptosis - Mus musculus (house mouse),,-2.8,5.8,4.5,21160,134,135,5,3.7,1.6,13033|13666|16440|18709|22143,Ctsd|Eif2ak3|Itpr3|Pik3r2|Tuba1b,0,MyList
GO Biological Processes,19,GO:1902017,regulation of cilium assembly,19_GO:0050789 regulation of biological process,-2.7,7.7,4.9,21160,81,135,4,3,1.5,101565|219103|225523|234776,Ccp110|Cpap|Cep120|Atmin,0,MyList
GO Biological Processes,19,GO:0060117,auditory receptor cell development,19_GO:0032502 developmental process,-2.7,12,5.6,21160,38,135,3,2.2,1.3,14182|20655|239250,Fgfr1|Sod1|Slitrk6,0,MyList
KEGG Pathway,24,mmu05012,Parkinson disease - Mus musculus (house mouse),,-2.7,4,4,21160,274,135,7,5.2,1.9,12859|13666|16440|20655|22143|70247|333182,Cox5b|Eif2ak3|Itpr3|Sod1|Tuba1b|Psmd1|Cox6b2,0,MyList
GO Biological Processes,19,GO:0007422,peripheral nervous system development,19_GO:0032502 developmental process,-2.7,7.6,4.8,21160,83,135,4,3,1.5,16202|17684|19153|20655,Ilk|Cited2|Prx|Sod1,0,MyList
GO Biological Processes,19,GO:0043087,regulation of GTPase activity,19_GO:0065007 biological regulation,-2.7,4.5,4.1,21160,208,135,6,4.4,1.8,19387|20655|73205|110829|213649|227800,Rangap1|Sod1|C9orf72|Lims1|Arhgef19|Rabgap1,0,MyList
GO Biological Processes,19,GO:0060113,inner ear receptor cell differentiation,19_GO:0032502 developmental process,-2.6,7,4.5,21160,90,135,4,3,1.5,14182|16449|20655|239250,Fgfr1|Jag1|Sod1|Slitrk6,0,MyList
KEGG Pathway,24,mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),,-2.5,3.3,3.7,21160,375,135,8,5.9,2,12859|13666|16440|20655|22143|70247|73205|333182,Cox5b|Eif2ak3|Itpr3|Sod1|Tuba1b|Psmd1|C9orf72|Cox6b2,0,MyList
GO Biological Processes,19,GO:1902117,positive regulation of organelle assembly,19_GO:0048518 positive regulation of biological process,-2.5,6.7,4.4,21160,94,135,4,3,1.5,101565|219103|225523|234776,Ccp110|Cpap|Cep120|Atmin,0,MyList
GO Biological Processes,19,GO:0002244,hematopoietic progenitor cell differentiation,19_GO:0032502 developmental process,-2.5,5,4,21160,157,135,5,3.7,1.6,17684|66614|72135|74775|170574,Cited2|Gpatch4|Pygo1|Lmbr1l|Sp7,0,MyList
KEGG Pathway,24,mmu05207,Chemical carcinogenesis - receptor activation - Mus musculus (house mouse),,-2.5,4.1,3.8,21160,228,135,6,4.4,1.8,11513|14873|15516|16449|18709|20182,Adcy7|Gsto1|Hsp90ab1|Jag1|Pik3r2|Rxrb,0,MyList
Reactome Gene Sets,6,R-MMU-9006925,Intracellular signaling by second messengers,,-2.5,4.1,3.8,21160,228,135,6,4.4,1.8,11513|14182|18709|19053|19744|70247,Adcy7|Fgfr1|Pik3r2|Ppp2cb|Rheb|Psmd1,0,MyList
Reactome Gene Sets,6,R-MMU-212436,Generic Transcription Pathway,,-2.5,2.5,3.3,21160,761,135,12,8.9,2.4,12444|17684|19053|19744|20182|20588|70247|212276|219022|219103|272347|333182,Ccnd2|Cited2|Ppp2cb|Rheb|Rxrb|Smarcc1|Psmd1|Zfp748|Ttc5|Cpap|Zfp398|Cox6b2,0,MyList
KEGG Pathway,24,mmu00565,Ether lipid metabolism - Mus musculus (house mouse),,-2.4,9.8,4.9,21160,48,135,3,2.2,1.3,50784|66569|210992,Plpp2|Gdpd1|Lpcat1,0,MyList
GO Biological Processes,19,GO:0014044,Schwann cell development,19_GO:0032502 developmental process,-2.4,9.8,4.9,21160,48,135,3,2.2,1.3,16202|19153|20655,Ilk|Prx|Sod1,0,MyList
Reactome Gene Sets,6,R-MMU-5654736,Signaling by FGFR1,,-2.4,9.8,4.9,21160,48,135,3,2.2,1.3,14182|19053|71436,Fgfr1|Ppp2cb|Flrt3,0,MyList
GO Biological Processes,19,GO:0042490,mechanoreceptor differentiation,19_GO:0032502 developmental process,-2.4,6.4,4.3,21160,98,135,4,3,1.5,14182|16449|20655|239250,Fgfr1|Jag1|Sod1|Slitrk6,0,MyList
GO Biological Processes,19,GO:0050807,regulation of synapse organization,19_GO:0050789 regulation of biological process,-2.4,3.2,3.5,21160,393,135,8,5.9,2,14182|16443|19744|71436|83814|99633|140580|239250,Fgfr1|Itsn1|Rheb|Flrt3|Nedd4l|Adgrl2|Elmo1|Slitrk6,0,MyList
GO Biological Processes,19,GO:0061005,cell differentiation involved in kidney development,19_GO:0032502 developmental process,-2.4,9.6,4.8,21160,49,135,3,2.2,1.3,16449|19126|83396,Jag1|Prom1|Glis2,0,MyList
GO Biological Processes,19,GO:1901888,regulation of cell junction assembly,19_GO:0050789 regulation of biological process,-2.4,3.5,3.6,21160,311,135,7,5.2,1.9,14182|71436|83814|99633|110829|140580|239250,Fgfr1|Flrt3|Nedd4l|Adgrl2|Lims1|Elmo1|Slitrk6,0,MyList
GO Biological Processes,19,GO:0048638,regulation of developmental growth,19_GO:0040007 growth,-2.4,3.2,3.5,21160,398,135,8,5.9,2,12444|14182|14567|16202|17684|20655|22129|83814,Ccnd2|Fgfr1|Gdi1|Ilk|Cited2|Sod1|Ttc3|Nedd4l,0,MyList
GO Biological Processes,19,GO:0051960,regulation of nervous system development,19_GO:0032502 developmental process,-2.4,2.7,3.3,21160,581,135,10,7.4,2.3,13666|14567|16202|19744|20182|22129|66515|71436|99633|239250,Eif2ak3|Gdi1|Ilk|Rheb|Rxrb|Ttc3|Cul7|Flrt3|Adgrl2|Slitrk6,0,MyList
Reactome Gene Sets,6,R-MMU-1640170,Cell Cycle,,-2.4,2.7,3.3,21160,582,135,10,7.4,2.3,12444|15516|19053|19387|22143|70247|77891|101565|219103|231506,Ccnd2|Hsp90ab1|Ppp2cb|Rangap1|Tuba1b|Psmd1|Ube2s|Ccp110|Cpap|Lin54,0,MyList
GO Biological Processes,19,GO:0050803,regulation of synapse structure or activity,19_GO:0065007 biological regulation,-2.4,3.1,3.4,21160,401,135,8,5.9,2,14182|16443|19744|71436|83814|99633|140580|239250,Fgfr1|Itsn1|Rheb|Flrt3|Nedd4l|Adgrl2|Elmo1|Slitrk6,0,MyList
KEGG Pathway,24,mmu04714,Thermogenesis - Mus musculus (house mouse),,-2.4,4,3.7,21160,238,135,6,4.4,1.8,11513|12859|14182|19744|20588|333182,Adcy7|Cox5b|Fgfr1|Rheb|Smarcc1|Cox6b2,0,MyList
GO Biological Processes,19,GO:1900182,positive regulation of protein localization to nucleus,19_GO:0051179 localization,-2.4,6.1,4.1,21160,103,135,4,3,1.5,13666|15516|18709|83396,Eif2ak3|Hsp90ab1|Pik3r2|Glis2,0,MyList
Reactome Gene Sets,6,R-MMU-2467813,Separation of Sister Chromatids,,-2.4,4.7,3.8,21160,167,135,5,3.7,1.6,19053|19387|22143|70247|77891,Ppp2cb|Rangap1|Tuba1b|Psmd1|Ube2s,0,MyList
GO Biological Processes,19,GO:0031023,microtubule organizing center organization,19_GO:0009987 cellular process,-2.4,6,4.1,21160,104,135,4,3,1.5,70297|101565|219103|225523,Gcc2|Ccp110|Cpap|Cep120,0,MyList
GO Biological Processes,19,GO:1903311,regulation of mRNA metabolic process,19_GO:0050789 regulation of biological process,-2.3,3.4,3.5,21160,321,135,7,5.2,1.9,13207|18458|21379|21841|66660|219022|224902,Ddx5|Pabpc1|Tbrg4|Tia1|Sltm|Ttc5|Safb2,0,MyList
GO Biological Processes,19,GO:0014037,Schwann cell differentiation,19_GO:0032502 developmental process,-2.3,8.9,4.6,21160,53,135,3,2.2,1.3,16202|19153|20655,Ilk|Prx|Sod1,0,MyList
GO Biological Processes,19,GO:0060043,regulation of cardiac muscle cell proliferation,19_GO:0040007 growth,-2.3,8.9,4.6,21160,53,135,3,2.2,1.3,12444|14182|17684,Ccnd2|Fgfr1|Cited2,0,MyList
GO Biological Processes,19,GO:0097435,supramolecular fiber organization,19_GO:0009987 cellular process,-2.3,2.6,3.2,21160,599,135,10,7.4,2.3,15516|16202|66938|102866|110380|140580|218271|219103|225523|320878,Hsp90ab1|Ilk|Sh3d21|Pls3|Shroom2|Elmo1|B4galt7|Cpap|Cep120|Mical2,0,MyList
Reactome Gene Sets,6,R-MMU-1234174,Cellular response to hypoxia,,-2.3,8.5,4.5,21160,55,135,3,2.2,1.3,17684|70247|112406,Cited2|Psmd1|Egln2,0,MyList
GO Biological Processes,19,GO:1902115,regulation of organelle assembly,19_GO:0050789 regulation of biological process,-2.3,3.8,3.5,21160,249,135,6,4.4,1.8,14182|73205|101565|219103|225523|234776,Fgfr1|C9orf72|Ccp110|Cpap|Cep120|Atmin,0,MyList
GO Biological Processes,19,GO:0018105,peptidyl-serine phosphorylation,19_GO:0009987 cellular process,-2.2,5.5,3.9,21160,113,135,4,3,1.5,12747|13666|16202|75770,Clk1|Eif2ak3|Ilk|Brsk2,0,MyList
GO Biological Processes,19,GO:0090596,sensory organ morphogenesis,19_GO:0032502 developmental process,-2.2,3.2,3.3,21160,338,135,7,5.2,1.9,14182|16449|17684|19126|20655|110380|239250,Fgfr1|Jag1|Cited2|Prom1|Sod1|Shroom2|Slitrk6,0,MyList
GO Biological Processes,19,GO:0006644,phospholipid metabolic process,19_GO:0009987 cellular process,-2.2,3.2,3.3,21160,339,135,7,5.2,1.9,50784|66569|67556|74411|97212|114874|210992,Plpp2|Gdpd1|Pigm|Plpp6|Hadha|Ddhd1|Lpcat1,0,MyList
KEGG Pathway,24,mmu04218,Cellular senescence - Mus musculus (house mouse),,-2.2,4.3,3.6,21160,182,135,5,3.7,1.6,12444|16440|18709|19744|231506,Ccnd2|Itpr3|Pik3r2|Rheb|Lin54,0,MyList
KEGG Pathway,24,mmu04928,"Parathyroid hormone synthesis, secretion and action - Mus musculus (house mouse)",,-2.2,5.4,3.8,21160,116,135,4,3,1.5,11513|14182|16440|20182,Adcy7|Fgfr1|Itpr3|Rxrb,0,MyList
GO Biological Processes,19,GO:0051336,regulation of hydrolase activity,19_GO:0065007 biological regulation,-2.2,2.5,3.1,21160,621,135,10,7.4,2.3,13033|13666|19387|20655|67770|73205|110829|170574|213649|227800,Ctsd|Eif2ak3|Rangap1|Sod1|Caap1|C9orf72|Lims1|Sp7|Arhgef19|Rabgap1,0,MyList
GO Biological Processes,19,GO:0048762,mesenchymal cell differentiation,19_GO:0032502 developmental process,-2.2,4.2,3.5,21160,185,135,5,3.7,1.6,13207|14182|16449|17684|66515,Ddx5|Fgfr1|Jag1|Cited2|Cul7,0,MyList
Reactome Gene Sets,6,R-MMU-453279,Mitotic G1 phase and G1/S transition,,-2.2,5.4,3.8,21160,117,135,4,3,1.5,12444|19053|70247|231506,Ccnd2|Ppp2cb|Psmd1|Lin54,0,MyList
Reactome Gene Sets,6,R-MMU-68877,Mitotic Prometaphase,,-2.2,4.2,3.5,21160,186,135,5,3.7,1.6,19053|19387|22143|101565|219103,Ppp2cb|Rangap1|Tuba1b|Ccp110|Cpap,0,MyList
KEGG Pathway,24,mmu04213,Longevity regulating pathway - multiple species - Mus musculus (house mouse),,-2.2,7.7,4.2,21160,61,135,3,2.2,1.3,11513|18709|20655,Adcy7|Pik3r2|Sod1,0,MyList
Reactome Gene Sets,6,R-MMU-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,,-2.2,7.7,4.2,21160,61,135,3,2.2,1.3,15516|22143|70247,Hsp90ab1|Tuba1b|Psmd1,0,MyList
GO Biological Processes,19,GO:0042542,response to hydrogen peroxide,19_GO:0050896 response to stimulus,-2.1,5.3,3.7,21160,119,135,4,3,1.5,16598|19053|20655|56338,Klf2|Ppp2cb|Sod1|Txnip,0,MyList
GO Biological Processes,19,GO:0043085,positive regulation of catalytic activity,19_GO:0065007 biological regulation,-2.1,2.4,3,21160,733,135,11,8.1,2.4,11513|12444|13033|13666|14182|19387|20655|73205|77891|110829|213649,Adcy7|Ccnd2|Ctsd|Eif2ak3|Fgfr1|Rangap1|Sod1|C9orf72|Ube2s|Lims1|Arhgef19,0,MyList
GO Biological Processes,19,GO:0001895,retina homeostasis,19_GO:0042592 homeostatic process,-2.1,7.5,4.1,21160,63,135,3,2.2,1.3,19126|20655|77593,Prom1|Sod1|Usp45,0,MyList
GO Biological Processes,19,GO:0120034,positive regulation of plasma membrane bounded cell projection assembly,19_GO:0048518 positive regulation of biological process,-2.1,5.1,3.7,21160,122,135,4,3,1.5,101565|219103|225523|234776,Ccp110|Cpap|Cep120|Atmin,0,MyList
GO Biological Processes,19,GO:0018209,peptidyl-serine modification,19_GO:0009987 cellular process,-2.1,5,3.6,21160,125,135,4,3,1.5,12747|13666|16202|75770,Clk1|Eif2ak3|Ilk|Brsk2,0,MyList
KEGG Pathway,24,mmu05200,Pathways in cancer - Mus musculus (house mouse),,-2.1,2.6,3,21160,548,135,9,6.7,2.1,11513|12444|14182|14873|15516|16449|18709|20182|112406,Adcy7|Ccnd2|Fgfr1|Gsto1|Hsp90ab1|Jag1|Pik3r2|Rxrb|Egln2,0,MyList
GO Biological Processes,19,GO:0001890,placenta development,19_GO:0032502 developmental process,-2.1,4,3.4,21160,198,135,5,3.7,1.6,13875|15516|17684|20182|66515,Erf|Hsp90ab1|Cited2|Rxrb|Cul7,0,MyList
WikiPathways,27,WP310,mRNA processing,,-2,2.7,3,21160,456,135,8,5.9,2,12747|13207|18458|21841|66660|67434|224902|241490,Clk1|Ddx5|Pabpc1|Tia1|Sltm|Ankrd33b|Safb2|Rbm45,0,MyList
GO Biological Processes,19,GO:0048678,response to axon injury,19_GO:0050896 response to stimulus,-2,7,4,21160,67,135,3,2.2,1.3,19387|20655|71436,Rangap1|Sod1|Flrt3,0,MyList
GO Biological Processes,19,GO:0051493,regulation of cytoskeleton organization,19_GO:0050789 regulation of biological process,-2,2.5,2.9,21160,557,135,9,6.7,2.1,16202|18709|20410|73205|110380|213556|213649|219103|225523,Ilk|Pik3r2|Sorbs3|C9orf72|Shroom2|Plekhh2|Arhgef19|Cpap|Cep120,0,MyList
Reactome Gene Sets,6,R-MMU-68882,Mitotic Anaphase,,-2,3.9,3.3,21160,202,135,5,3.7,1.6,19053|19387|22143|70247|77891,Ppp2cb|Rangap1|Tuba1b|Psmd1|Ube2s,0,MyList
Reactome Gene Sets,6,R-MMU-2555396,Mitotic Metaphase and Anaphase,,-2,3.9,3.3,21160,203,135,5,3.7,1.6,19053|19387|22143|70247|77891,Ppp2cb|Rangap1|Tuba1b|Psmd1|Ube2s,0,MyList
GO Biological Processes,19,GO:0032956,regulation of actin cytoskeleton organization,19_GO:0050789 regulation of biological process,-2,3,3,21160,371,135,7,5.2,1.9,16202|18709|20410|73205|110380|213556|213649,Ilk|Pik3r2|Sorbs3|C9orf72|Shroom2|Plekhh2|Arhgef19,0,MyList
GO Biological Processes,19,GO:0044089,positive regulation of cellular component biogenesis,19_GO:0048518 positive regulation of biological process,-2,2.5,2.9,21160,560,135,9,6.7,2.1,20410|71436|99633|101565|110829|219103|225523|234776|239250,Sorbs3|Flrt3|Adgrl2|Ccp110|Lims1|Cpap|Cep120|Atmin|Slitrk6,0,MyList
