"GeneID","logFC_1","adj.P.Val_1","logFC_2","adj.P.Val_2","logFC_3","adj.P.Val_3","logFC_4","adj.P.Val_4","logFC_5","adj.P.Val_5","logFC_6","adj.P.Val_6"
"Npas4",-0.0453801361310923,0.692996896124814,0.107296365820302,0.0275646748244854,-0.0135120687250289,0.869638912433482,0.00575381837490195,0.897142914047214,-0.0478397422314113,0.161591075367012,-0.00562927524361047,0.955288390386199
"Npc1",0.125897936275407,0.720397620895007,-0.0051588310169195,0.996141447619893,-0.0512910283987524,0.837473258317133,0.0213228494861393,0.87089492487042,-0.0719666203620866,0.436435873730971,-0.0194134767359806,0.948245525721622
"Npff",-0.0604432569346307,0.914648457439929,-0.0292663361573322,0.977374707066814,0.0259575071332921,0.863580199022627,0.208972471586087,0.00258433547046604,-0.121749066808187,0.050365626248809,-0.0180984846358243,0.923240686733959
"Nr2e3",0.655427200621618,0.356827520812698,0.27310261452737,0.972599774869665,-0.290360222407869,0.681000016378584,-0.858880522136755,0.0233370598764111,-0.206007644880248,0.521726179165008,0.506310642851831,0.429665736096622
"Nr3c2",-0.0805192640305494,0.980349712995131,0.0320073763044199,0.977374707066814,0.0847720069046268,0.681000016378584,0.305375303451284,0.00354041392571032,-0.21917083036513,0.0156978088439799,-0.13211680944304,0.467358466261787
"Nr4a1",-0.448766150945362,0.549762054599649,0.811284516426593,0.10047877792374,-0.204386843928716,0.755665432475744,0.398601073753224,0.231063846567637,-0.752938325063811,0.00341862630808056,0.280121739635237,0.625714528641436
"Nr6a1",-0.0134283369711013,0.999455473488465,0.0316747016613008,0.977374707066814,0.0489695824335016,0.823101584605966,0.0885916628976656,0.403915281897586,-0.182898482951472,0.0300914796709043,0.0430551505937024,0.841840241426249
"Nrip1",0.233270294991726,0.731137663435124,0.257841122046419,0.841152059537588,-0.164324629371522,0.681000016378584,-0.259185872252938,0.237427107261155,-0.390762885744279,0.0227850418520327,0.403329310605682,0.259464191195494
"Nrl",0.473293561695969,0.692996896124814,-0.00786191726949115,0.997632167016267,-0.769473992575982,0.145064004427754,-0.827449907049483,0.0424924692528614,0.862966789484331,0.00525701850794358,0.268481316080915,0.738307733848902
"Nrm",0.293000729729891,0.356827520812698,-0.0352948475588111,0.977374707066814,-0.219947984733695,0.419080972798989,-0.061536224014092,0.753843838476693,0.0226053997637419,0.8864211118039,-0.00143097121097502,0.996856530169702
"Nrxn2",-0.0155260909835074,0.9951656016386,-0.0121544494956907,0.977374707066814,0.0203504305776797,0.61531002850272,0.0144333769564819,0.558514205454295,0.00274266293817729,0.892263799314363,-0.0117062453498571,0.801427769773394
"Nsd3",0.0135963015098637,0.999455473488465,0.203973277508287,0.972599774869665,0.0846082134454564,0.85937689227955,0.177064981535676,0.48645894283985,-0.684999401492246,1.61842002745224e-05,0.284205018813316,0.465231382661528
"Nsmce2",-0.00934058926424752,0.999455473488465,0.0917964554633635,0.977374707066814,0.288147318479963,0.534850192634144,0.615332897995717,0.0201332259745321,-0.70750663594521,0.000478591814189877,-0.293370560645217,0.511183850009877
"Nsun4",-0.188079392380469,0.981975221651155,0.0935269700869714,0.977374707066814,0.171976735506699,0.74319212072735,0.620048914986161,0.0158396770837556,-0.771381890262264,3.18853772591784e-05,0.138622106634525,0.792763859078009
"Nt5c2",-0.00104779066772381,0.999455473488465,0.0737165793054597,0.972599774869665,-0.0156387581993155,0.940122999396991,0.0390372572133802,0.729334976090336,-0.149249516887343,0.0747149033771095,0.0720335539960583,0.697560628031731
"Nt5dc1",0.031162372193591,0.999455473488465,-0.0045335651375118,0.996141447619893,0.0480248323492006,0.843819882838744,0.216352981138829,0.0473472662106959,-0.122258850046262,0.219021956895428,-0.194908095721344,0.296712294462446
"Nt5e",0.284566565539455,0.665535131473105,0.367843844942083,0.706049281864415,0.106008999219038,0.837473258317133,-0.0767753526309853,0.781414257646306,-0.642435008642414,9.63627593286337e-05,-0.0226211281846074,0.971800932928818
"Nubp1",-0.00469239848647363,0.999455473488465,0.0996653153631921,0.972599774869665,0.0574703252438276,0.846384898124963,-0.0586833828569335,0.707443715593517,-0.178178238333782,0.138844240928892,0.108955620566429,0.664897005935016
"Nudc",0.211977242064987,0.731137663435124,0.00177635036127566,0.997772782717552,-0.463027728251413,0.0656557120483114,-0.042366601535444,0.845283005560497,0.011744955168895,0.950289236833891,0.338734441893632,0.29799849416848
"Nudt16l1",0.0790851255287159,0.999455473488465,0.152136471142711,0.827589055563426,0.0544074459522391,0.837473258317133,-0.231586331821833,0.0473472662106959,-0.228569787917469,0.0160253931031134,0.216479480522186,0.278400547810489
"Nudt6",0.00897200205081236,0.999455473488465,-0.0449573834700893,0.972599774869665,-0.0158576909943874,0.89306528133922,0.0372248777610866,0.532925675532551,-0.0746432664968139,0.108003022656078,0.112882252315024,0.204225923325464
"Nudt8",-0.00921945529831331,0.999455473488465,0.0478757096309127,0.972599774869665,0.126669757634242,0.252929651732823,0.0696917242443258,0.404838899974233,-0.232905039785659,2.23843426683471e-05,0.00922480990696684,0.965978654194444
"Numb",-0.0239492986976788,0.999455473488465,0.0999809796879658,0.972599774869665,0.107406199711651,0.681176148904571,0.15179604205668,0.299439127052677,-0.385382336797803,0.000126195417941895,0.0813714437473284,0.769223948444791
"Nup155",-0.0220298939264942,0.999455473488465,0.0557340493742939,0.977374707066814,0.0825672168883161,0.832335973868181,0.315713373936905,0.0678454665869557,-0.473542473498146,0.000258152442372811,0.0787703209076472,0.832171808561184
"Nvl",-0.00889594326506848,0.999455473488465,0.0680953721904863,0.977374707066814,0.0844175117522985,0.793595667392679,0.286022082160536,0.0642485915645653,-0.274627376887479,0.0349521484265547,-0.169948749549292,0.519307964834879
"Nxnl1",0.403342519489062,0.508022088104969,0.419103049557368,0.715155492037453,-0.220411686191924,0.661032590923742,-0.513765230469935,0.0629345016583873,-0.350973838739224,0.102147510318793,0.321319837795094,0.500790465486762
"Nxnl2",0.373315427482393,0.575538299975281,0.245009783428356,0.972599774869665,-0.563125748474503,0.130972412517425,-0.147952115085093,0.650621971791822,0.0384690814642212,0.884131843155682,0.0596517189758878,0.934902020296684
"Oard1",0.176079949405793,0.711631621167087,0.112768092885462,0.972599774869665,-0.067876755709561,0.842462015325019,-0.205257044832972,0.202671155938861,-0.266299636558913,0.0356033304123496,0.311250208247115,0.237046009338047
"Ocrl",0.11000816338167,0.999455473488465,-0.0594228629051299,0.977374707066814,0.303085455399404,0.507919019151307,0.366636915159562,0.172600565200131,-0.756497387957264,0.00010323014441895,0.0859469816809902,0.899205881598016
"Odc1",0.344319426658481,0.510814817080649,0.2971893366059,0.836542696996244,-0.333444673021186,0.355861590588449,-0.188473581787474,0.469164335681464,-0.39182948662132,0.0414156233306352,0.34279314474497,0.389814625628934
"Ola1",0.0446348978886519,0.999455473488465,0.0214194493617185,0.977374707066814,-0.0990525584513158,0.735097899551722,0.0458792213742791,0.783271559033906,-0.147923602138001,0.243424417201907,0.171804010447042,0.482606020271982
"Olfm1",0.0369577760672619,0.951483578234494,-0.0297025570363916,0.972599774869665,-0.0153529856247351,0.8774675927303,-0.0299148058857602,0.563452563610772,-0.0136300456302756,0.755994467477106,0.0627482493723529,0.41505899153604
"Opa3",0.0901869931174089,0.999455473488465,0.133949498102468,0.940315225927429,-0.0745260297511738,0.770894866439648,-0.136385974598882,0.316956861228503,-0.137169388949297,0.200912602477613,0.15317438511587,0.479383963272692
"Opn1mw",0.00706640108025877,0.999455473488465,-0.0226930067681604,0.972599774869665,-0.0152550853722677,0.837473258317133,0.0205431521968656,0.582908112527488,0.0119392259992604,0.685914122893201,-0.00194567141252106,0.982940376114844
"Opn1sw",0.00796125705256831,0.999455473488465,-0.106026176830192,0.836542696996244,-0.0554292776489643,0.747378460198923,0.0786179284319231,0.383974190894666,-0.00584502159478155,0.945508093902451,0.100587657960055,0.479383963272692
"Optn",0.118294273028428,0.999455473488465,0.397167878264292,0.274110935451967,-0.14140585336079,0.698227571344308,-0.00292922513237193,0.988800948655969,-0.143263015428526,0.379354658349914,-0.272216282283251,0.395202190998916
"Osbpl1a",0.0326354463860048,0.95878946898245,0.0608055001536739,0.766245577783512,-0.013048780688774,0.88464972358686,-0.0386866894533848,0.399465542155972,-0.0661354509719381,0.0504297990226985,0.0315252590373891,0.696306482652828
"Osbpl6",-0.0372909549537728,0.999455473488465,-0.0056930274109751,0.996141447619893,-0.00766149442710062,0.987413429144715,0.239484067916988,0.166318140814549,-0.277298699640502,0.0576999361503268,0.125584752019961,0.696752930542315
"Osbpl8",0.182942193128105,0.999455473488465,0.43068741981958,0.679785139436116,0.137350013769767,0.807920983119671,-0.0923949112660716,0.76475645867607,-0.566452084808842,0.00893728618634419,-0.090717828409367,0.891004413750452
"Osgep",0.372948663866425,0.330016728033653,0.15727178483198,0.972599774869665,-0.269731353765,0.396043968197462,-0.414083257560683,0.04241888416119,-0.0392918487006568,0.832354442076555,0.225672850468005,0.51055718379659
"Otud1",0.0461141845377914,0.914648457439929,0.127545941478959,0.171087856753611,-0.0467850144090282,0.64641422097427,-0.0356423417531271,0.562232301189494,-0.0946726328397177,0.0380846123644928,0.00712592875202878,0.962984203674507
"Otud6b",0.0574942453039111,0.999455473488465,0.133319030541028,0.923004972141944,0.0252199547660925,0.924012511038887,0.0371497669116343,0.799198776560624,-0.317939796940159,0.000256237079594382,0.0932559618397346,0.696306482652828
"Otx2",0.301952304961703,0.886825919810944,0.392924420365174,0.903145606123465,-0.159640807080484,0.834957993828308,0.24645112666684,0.519087059180763,-1.04444726812359,7.8189712568028e-06,0.370089109913677,0.529367810784628
"Ovgp1",-0.0477189729468506,0.999455473488465,0.0369386689191787,0.977374707066814,0.0991175878791726,0.64481610241927,0.262015666813308,0.021857493159343,-0.224176239675258,0.0217796599720856,-0.137504957528173,0.479383963272692
"Oxr1",0.0955507845857345,0.955812422632576,0.0827271978218355,0.972599774869665,-0.0129270065464158,0.960676849745241,-0.172739200595933,0.16529519315525,-0.107450200949924,0.306596333608389,0.14004051909059,0.500856216772458
"P3h3",-0.0156830954705172,0.999455473488465,-0.0285109275288948,0.977374707066814,0.0345823950341968,0.837473258317133,0.186407930451766,0.0143833025540906,-0.182154151073122,0.0021331210240218,0.0190328639659478,0.923240686733959
"Pacc1",0.0023585557698967,0.999455473488465,-0.00166788022917158,0.996141447619893,-0.0129751918935337,0.8774675927303,0.0774722816562354,0.0522469848694771,-0.0561612774066954,0.098569799380433,-0.00668390923931697,0.948245525721622
"Paip1",0.244431043473916,0.549762054599649,0.0562163093385104,0.977374707066814,-0.332189094495088,0.146322606544891,-0.257422737170705,0.153357454842659,0.178971695552421,0.219021956895428,0.119350903599764,0.723845379448648
"Paip2",0.252539219901344,0.500814249398121,0.113786311908838,0.972599774869665,-0.382528896993885,0.0794985827514266,-0.211550306613968,0.234211590336864,0.0796720751606868,0.582412367712546,0.171003244595952,0.571533619398612
"Paip2b",0.097981711755826,0.999455473488465,0.0417174688105351,0.977374707066814,-0.192950756074587,0.424050799250691,0.0328347512485246,0.845958781253674,-0.199771737646332,0.110409243861816,0.27725570687224,0.273872338930768
"Pak2",0.324432186072196,0.330016728033653,0.108104604473981,0.972599774869665,-0.248925189353602,0.353232124515696,-0.36825557488547,0.0339119886022803,0.00837482570960302,0.959071719245181,0.204635864481868,0.488891341722791
"Palm",-0.0239143807804093,0.999455473488465,-0.0403865906196985,0.972599774869665,-0.0248056780610943,0.832335973868181,0.123116538539848,0.0185760405850481,-0.0339282971223988,0.48325379799966,0.00443827088165014,0.973955545351836
"Papolb",0.0336739194442599,0.999455473488465,0.023338396108741,0.977374707066814,0.0631937203011325,0.780949091974737,0.16787055081608,0.124363973600257,-0.105808498453381,0.292620518546165,-0.213301400289079,0.248950748233204
"Paqr4",0.352507716808604,0.500814249398121,0.372456447202681,0.695734848298102,-0.0816865685404924,0.867193757223898,-0.209149219530951,0.410563124332388,-0.629818967012161,0.000209576171224499,0.259429568391399,0.513391666737307
"Park7",0.418816661918385,0.435234771976853,-0.100833097207819,0.977374707066814,-0.545849435250956,0.104394965212985,-0.495093068760554,0.0540574300857122,0.388293582111391,0.0778468716792839,0.378022281688337,0.384332686982046
"Parp10",-0.0137200027080391,0.999455473488465,0.043446214447673,0.972599774869665,0.0700615268088751,0.534850192634144,0.0464240953588599,0.512665488586935,-0.082376746721935,0.13833564469037,-0.0730430414929388,0.50274322877784
"Parp11",0.0123621842480437,0.999455473488465,-0.00822965932918529,0.983512954072256,0.0359130936272276,0.801444358265159,0.0770715282781842,0.28836247076931,-0.136600949094826,0.0125469970480197,0.0315408009427294,0.829018307497414
"Patj",-0.0822646882176572,0.999455473488465,0.122604690963863,0.977374707066814,0.366143200429534,0.502204896246812,0.676691058781969,0.0294673191193495,-0.848928799786976,0.000498529028822896,-0.231879825261911,0.696306482652828
"Patz1",0.0910046524143253,0.999455473488465,0.225244145515418,0.960590090319162,0.0869686453804381,0.850848477043969,0.380425105105556,0.0902906174709473,-0.644327821175999,6.78575844956462e-05,-0.132894852323161,0.766048275683742
"Pbxip1",-0.0967736538105387,0.89737064456406,-0.102186151926493,0.972599774869665,-0.116532774701619,0.551062521368699,0.236348819893596,0.0294673191193495,-0.0574450634121808,0.582110860812883,0.174737414823387,0.352780846407708
"Pcare",-0.0334074463295004,0.999455473488465,0.73497013740005,0.80451324660874,-0.0339925438144966,0.981900583799296,0.741139415776515,0.172294614009385,-1.82803451774708,1.22066256562271e-07,0.606526218218949,0.50376423006833
"Pcdh15",-0.303498716478766,0.999455473488465,0.522012459305313,0.972599774869665,0.832607972747128,0.457725182008568,1.41832873026766,0.0316358455412124,-2.21440716890828,1.07391175313815e-06,-0.180172992039839,0.921378191680938
"Pcdh9",0.0486955528410146,0.999455473488465,-0.0271140837476117,0.977374707066814,0.049145458958379,0.730168854761894,0.0633911954122616,0.401937230271247,-0.077985406353426,0.211677776821252,-0.0633980920303159,0.61276274843629
"Pcdha11",-0.00461821615517816,0.999455473488465,-0.00328711409955777,0.977374707066814,0.0100508340671995,0.769470484806417,-0.00720587812690588,0.719739886846263,0.00851231807914258,0.550377864589945,-0.00472980484807583,0.921378191680938
"Pcdhb17",0.00151602044883745,0.999455473488465,-0.0548535911045748,0.917761914867533,-0.0686471910312485,0.388013303906582,0.0915229901101137,0.0701562594843753,-0.0280621762388303,0.538705498362354,0.0747450686701421,0.384332686982046
"Pcdhb18",0.00936718336693321,0.999455473488465,-0.0224952674191934,0.977374707066814,-0.0351313097744639,0.887208597000093,0.209987770672454,0.0613927561065693,-0.0965556077893629,0.35554394178112,-0.0700655804132888,0.750941337869979
"Pcdhb19",0.000858699741002056,0.999455473488465,-0.055681904726085,0.836542696996244,-0.0138446402350012,0.885613930507359,0.104192924626352,0.0201332259745321,-0.0448051726021764,0.247224609786386,0.0158576799635244,0.88566222806504
"Pcdhb20",-0.00802299513824734,0.999455473488465,-0.0466565295976473,0.977374707066814,-0.0344473051614151,0.848871247543013,0.199445387230979,0.0201332259745321,-0.0888860167725687,0.236612177347668,-0.0173354569555477,0.93726976237099
"Pcdhb21",-0.0106447389049128,0.999455473488465,0.00177336479812464,0.995078741273058,-0.0122418523149034,0.850848477043969,0.0398172265886643,0.221409198899272,-0.0327108542994701,0.226037205103105,0.0194387909125702,0.751974497115687
"Pcdhb22",-0.0144340543211006,0.999455473488465,-0.00217672099561336,0.990711265875386,-0.0069052615939703,0.909477768734159,0.00207453461961209,0.946155287516972,-0.00148250296637556,0.952215725074256,0.02804086827807,0.548298033366624
"Pcdhga1",-0.0318666448039527,0.999455473488465,-3.2788605092704e-06,0.999967070460793,0.0420517401626868,0.845168909746849,0.274417699441696,0.00435187016935649,-0.197473315195756,0.0156740986475096,-0.090803334610888,0.604823134717623
"Pcdhga10",-0.102333372844879,0.999455473488465,-0.0248224401607667,0.984492954192227,0.19766654819017,0.621471064168157,0.653786114242469,0.0016556888468273,-0.370748690632463,0.045668408205703,-0.398259748875154,0.276788280188693
"Pcdhga11",-0.0616674288404657,0.999455473488465,-0.028102691905864,0.980128177803303,0.158005195967553,0.71939262729272,0.674029645670048,0.00155025106497113,-0.385265853151674,0.0414156233306352,-0.401403100007716,0.280277251586055
"Pcdhga12",-0.101088107196611,0.999455473488465,-0.0323248582811259,0.977374707066814,0.168664533086329,0.654909656615954,0.660764370296781,0.000241045503527112,-0.38637869116679,0.0230701144193694,-0.343954509141451,0.309275454685508
"Pcdhga3",-0.0429687719287934,0.999455473488465,0.0125705301385459,0.977374707066814,0.0844440645482765,0.568172606206727,0.167359322392385,0.0436439586717712,-0.193511017553044,0.00325856279871414,-0.0214352600906889,0.923240686733959
"Pcdhga5",-0.0816566077707923,0.999455473488465,0.00190923570160376,0.997632167016267,0.168803746006043,0.635712556054463,0.564727935417204,0.00237256204581244,-0.438512131172261,0.00443215389008119,-0.229206756750474,0.476905258766193
"Pcdhga6",-0.0822703374870875,0.999455473488465,-0.0166074537609888,0.990711265875386,0.207251879306799,0.550990558491256,0.371574349403558,0.0562753954329319,-0.399214259217941,0.014570609792062,-0.0717269815106412,0.876452873065568
"Pcdhga7",-0.0642594064821622,0.999455473488465,-0.0126237833181789,0.995078741273058,0.1405871107425,0.661032590923742,0.488977669033558,0.00314742084418139,-0.443737844445668,0.000709703562404888,-0.101364967286196,0.764931039147348
"Pcdhga8",-0.063083015662115,0.999455473488465,0.0367165089328355,0.977374707066814,0.172108494913961,0.52564005539021,0.375549481755969,0.0154426332532529,-0.328020125586878,0.00960858449730636,-0.211877527606021,0.404038279215682
"Pcdhga9",-0.115497880795398,0.999455473488465,0.0178847818163558,0.984492954192227,0.225827771201959,0.370179803501238,0.333280553583081,0.0401005891258188,-0.409778968946919,0.00126357782370079,-0.0368800936386162,0.929975624099228
"Pcdhgb2",-0.062185200835897,0.999455473488465,0.0482038373828927,0.977374707066814,0.194541896080807,0.358344300259441,0.144284015938992,0.325582246147612,-0.394887214054305,5.15068994060787e-05,0.106011790771415,0.679310121446623
"Pcdhgb4",-0.1063736991539,0.999455473488465,-0.0226546058543176,0.98061017050755,0.1913044882333,0.552568245520649,0.415559628630945,0.021857493159343,-0.480691619530966,0.000650323349610515,0.0346760687345062,0.942762441854892
"Pcdhgb5",-0.0926874398195775,0.999455473488465,-0.0363951691574471,0.977374707066814,0.218109733599382,0.33090413977852,0.316360780485421,0.0291255729656823,-0.369179619098364,0.00119659047554679,-0.0201020123325396,0.957843280541403
"Pcdhgc4",-0.0544041562480026,0.999455473488465,-0.0336063899172494,0.977374707066814,0.0654003114776319,0.76102090993737,0.331531052290662,0.000851050590929413,-0.161159291538146,0.0805105482091656,-0.164723216614483,0.357985049677029
"Pcdhgc5",-0.0631408215442681,0.999455473488465,0.00581489191363044,0.995078741273058,0.0604935688934798,0.763449073097018,0.323999060782327,0.000241045503527112,-0.174133759058856,0.0403936228544361,-0.170825165443006,0.306583991961271
"Pcgf5",-0.0043186691470799,0.999455473488465,0.0585631515051353,0.933350846359232,-0.00684434153386643,0.952487578040532,0.0300872312933815,0.632446753705037,-0.129083736725149,0.00178558988381839,0.0690468980447737,0.459507699118901
"Pcolce",-0.317072566364746,0.677972328558131,-0.258559441396969,0.972599774869665,-0.250644502598508,0.61531002850272,0.640591456071156,0.016124254584276,-0.194243402548678,0.435640609221149,0.487179060870935,0.280277251586055
"Pcp2",-0.0164273451417364,0.999455473488465,-0.00518997026803365,0.977374707066814,0.0269444135965759,0.558511730680975,0.0362734087929658,0.18027137287409,-0.0212473804480396,0.345251577592237,-0.022936629034326,0.63131117446778
"Pcp4",-0.0274887341883934,0.978605173103688,-0.0098954454225136,0.977374707066814,0.0119007848671546,0.8774675927303,0.0557294270608905,0.132100376462919,-0.000591663914602678,0.987535909393755,-0.0346753019483447,0.598275075944488
"Pcp4l1",0.0729233648183121,0.999455473488465,0.00966563464810261,0.990711265875386,-0.194294068839014,0.181987441090935,-0.0994814237320793,0.395267532690457,0.228474164948821,0.0113310265210199,-0.0335884367933042,0.905675108900839
"Pcsk1n",0.416265894010142,0.251670771085733,-0.115055754491144,0.977374707066814,-0.298792719166889,0.288798941516835,-0.310883642429654,0.107858018677898,0.0652806536716057,0.711495430188965,0.285300903849216,0.384332686982046
"Pcsk2",0.2665848460408,0.510663696151064,0.0772777266424018,0.977374707066814,-0.160583836321196,0.635543480468904,-0.370044118190773,0.0410732155447029,-0.158728132972635,0.321392562940416,0.418054755795734,0.149853831456744
"Pcyox1",0.043712718266946,0.674187738274718,0.00875202708386827,0.977374707066814,-0.0430228992735076,0.500846068843463,-0.00764495058153306,0.856686554390874,0.00417982760323266,0.903052223476107,-0.00773275127501663,0.936113322227047
"Pcyt1b",0.0488292043991873,0.900384503523008,0.00704764216050008,0.98061017050755,-0.0306604154435666,0.793595667392679,-0.0155933474695176,0.810908941938563,-0.0405721338070902,0.420773438066158,0.0389807911274547,0.716056394765145
"Pdcl3",0.134368815507949,0.657071942591505,-0.0315798921832349,0.977374707066814,-0.153285629441924,0.365550439075265,-0.0778751441440273,0.522906266972211,0.0996477277004343,0.303687860440192,0.0285800246941135,0.923240686733959
"Pde4b",0.0282763431690393,0.999455473488465,0.0872375245883483,0.827589055563426,0.0323836901996181,0.83111062698306,-0.0304258989017128,0.693756883183495,-0.0770961839381564,0.194316932224989,-0.0467175269647451,0.713958203364472
"Pde6c",0.0118415668326894,0.999455473488465,-0.00213070090356077,0.996141447619893,-0.00174623910878841,0.993158170862034,0.0654912179828688,0.350519230767469,0.00533604527233955,0.935683219539035,-0.0945880424340728,0.392687126387704
"Pde6d",0.440774670270998,0.275581570931866,0.0366646969319029,0.977374707066814,-0.416449215881872,0.129781672331438,-0.309693535244519,0.144765928537957,-0.0234428686706054,0.904188029189892,0.324070033081674,0.360005651066044
"Pde6g",0.719367399001974,0.697899423709779,-0.171487798057366,0.977374707066814,-1.32408326210557,0.100135125424501,-1.30820940978855,0.0316612545082819,1.72165188289836,0.000264040931582494,0.333996642413195,0.797685574092993
"Pde7a",0.0092314179721748,0.999455473488465,0.0532133430930632,0.977374707066814,0.107465958109936,0.650088682920216,0.226523140468308,0.0709042113829684,-0.238527127921644,0.0257835285667326,-0.176460172292252,0.401346289986301
"Pde8a",-0.0540696870848651,0.852117713765617,0.143868433264611,0.115067067103877,-0.0420162013813516,0.71711878758303,0.033254098676701,0.614950487840549,-0.0690560572333574,0.162073031917998,-0.0110103874861405,0.944822260033562
"Pde8b",0.0896174797073928,0.999455473488465,0.30073476698302,0.97110338941975,0.299612695878087,0.580151322161963,0.416452066936946,0.186001774979228,-1.03170381357141,8.6724985492055e-08,-0.0365595298848105,0.965978654194444
"Pdia6",0.158019474230517,0.750794813352801,-0.0932598054093051,0.972599774869665,-0.172111467545172,0.502204896246812,0.273929014006311,0.0660878633824375,-0.144632468640942,0.249002126086742,-0.0139155496082586,0.972120478995493
"Pdk1",-0.0282855946730503,0.999455473488465,0.0641263465197323,0.977374707066814,-0.200019569731084,0.288798941516835,0.0863712215581674,0.5443942493536,-0.0921612704424655,0.429248592361748,0.212829298035876,0.326908225673986
"Pdlim3",-0.0423094580621549,0.750794813352801,-0.00871465254627672,0.977374707066814,-0.0159940790063194,0.84801099160689,0.0620738246695028,0.119123912984432,-0.0374945269828865,0.291314363260306,0.054853496715152,0.404038279215682
"Pdss1",0.00682233004628874,0.999455473488465,0.055770278211678,0.977374707066814,0.137497570642547,0.637981781201167,0.284140628225871,0.0699351996202875,-0.248451031760093,0.0708633631881579,-0.269431516791489,0.312059442565941
"Pdzd11",0.119887426327723,0.857711323466616,-0.0681955011469841,0.977374707066814,-0.0636841719526346,0.825735590645033,-0.111581417603545,0.431648240077357,-0.1117375578401,0.337829404427419,0.288602782093681,0.178773024217136
"Pdzph1",0.106113427388766,0.999455473488465,0.353926724264891,0.690846715949749,-0.0280708718972069,0.950431494834631,0.197360428749692,0.410542131510052,-0.48653528066721,0.0055471950133985,-0.148731368375024,0.724208776628075
"Pebp1",0.314072979918668,0.357576904361307,-0.131121783486484,0.972599774869665,-0.378190276212454,0.110055226823462,-0.320002808527806,0.0760749412718879,0.254783617121185,0.0971468913620296,0.297976852371655,0.335706390117046
"Pecam1",-0.0196061712179207,0.999455473488465,0.0748332086598292,0.273223482182187,0.0417822007070931,0.498805565976518,-0.0185860673656363,0.64947975327622,-0.0592532351392277,0.045827864418118,-0.0213066637829092,0.765438627834005
"Peg3",-0.130736993010741,0.999455473488465,0.486131495628838,0.638833724035908,0.255933133197198,0.637353996224172,0.528177880208147,0.069637954378992,-0.792956810504614,0.000458936604619966,-0.375308585267917,0.440979165983565
"Peli1",0.12245497856277,0.964320604304634,0.148040175667841,0.972599774869665,-0.0907831217985398,0.780949091974737,-0.0304038245676277,0.868513238633775,-0.239966541809824,0.0685694897652245,0.119604558028737,0.693719997024372
"Peli2",-0.0686570841972587,0.999455473488465,-0.014843770386231,0.996141447619893,0.158903711231739,0.825735590645033,0.841729025301392,0.00987460162243533,-0.679944494546778,0.0126893639731469,-0.238692589499881,0.697560628031731
"Per1",0.032273589414471,0.999455473488465,0.552120813420019,0.102737160965193,0.0224200360657691,0.964599014184172,0.110016019482152,0.66436590534886,-0.663017704300616,2.43424950745208e-05,-0.0350941609083659,0.948245525721622
"Per2",-0.0455653289181273,0.999455473488465,0.0785227239543175,0.972599774869665,0.0631286861734697,0.790750865640376,0.223152577174597,0.0469372089649996,-0.162514032799016,0.101600510420471,-0.178414819443098,0.357985049677029
