,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Itm2c,8.56679857093078e-152,1.77609172556685,0.435,0.17,1.40889569297528e-147,0.265
Coro2b,2.42884795995958e-158,1.5529862035886,0.41,0.146,3.99448335494953e-154,0.264
Ttc14,4.43699958968603e-122,1.35803835305896,0.47,0.206,7.29708952519765e-118,0.264
Reep2,9.00636841892687e-247,2.06466897242455,0.347,0.083,1.48118735017671e-242,0.264
Phyhipl,0,2.75424602945005,0.319,0.056,0,0.263
Bex2,0,2.58775024821938,0.316,0.054,0,0.262
Prkacb,2.77365658878573e-208,1.99351969720928,0.364,0.103,4.56155562591701e-204,0.261
Dcaf7,1.69592370446213e-117,1.17200456337898,0.465,0.204,2.78911612435842e-113,0.261
Pgam1,2.54426987386114e-87,0.825284189821722,0.536,0.275,4.18430623455203e-83,0.261
Prune2,0,3.72439520265345,0.29,0.029,0,0.261
Cltb,3.07483789905056e-121,0.784187309002159,0.413,0.153,5.05687840877855e-117,0.26
Six3,0,3.05539450958143,0.303,0.045,0,0.258
Evl,1.6595388680233e-144,1.43565035702194,0.41,0.152,2.72927762235112e-140,0.258
Cx3cl1,0,5.11822582689221,0.266,0.009,0,0.257
Sbk1,1.24587698409753e-179,1.79506141232301,0.375,0.118,2.0489692880468e-175,0.257
Map6,0,2.84147818931896,0.285,0.028,0,0.257
Cacna1g,0,4.35830772812573,0.27,0.014,0,0.256
Cacna1h,0,2.901468120361,0.276,0.02,0,0.256
Ttyh3,9.14508074727532e-207,1.69684103924555,0.348,0.092,1.5039999796969e-202,0.256
Ptms,8.82663003326765e-77,0.572715693649369,0.809,0.553,1.4516275752712e-72,0.256
Ppp2r1a,1.341348508006e-127,1.38758843664141,0.443,0.188,2.20598175626667e-123,0.255
Ddx17,7.72182934959126e-51,0.395680643953104,0.768,0.513,1.26993205483378e-46,0.255
Chn1,2.49643892720072e-273,2.41309788446474,0.323,0.069,4.10564345967431e-269,0.254
Ywhab,1.05737151856274e-121,1.28169984685413,0.437,0.183,1.73895319942828e-117,0.254
Aldoc,7.68709708390793e-109,1.28040008922278,0.468,0.214,1.2642199864195e-104,0.254
Tmem59l,0,2.53477694141698,0.31,0.057,0,0.253
Fbxl16,3.35451692034784e-239,2.07330334145703,0.331,0.078,5.51683852720406e-235,0.253
Trpm1,9.0684720386262e-231,0.578570062530045,0.327,0.074,1.49140091147246e-226,0.253
Gjd2,1.21080104544664e-181,3.23807390528028,0.375,0.122,1.99128339934155e-177,0.253
Tmx4,2.70799824372339e-147,1.50352321404474,0.394,0.141,4.45357391162749e-143,0.253
Atn1,2.32678185956252e-112,1.16307767259897,0.448,0.195,3.82662544623652e-108,0.253
Grin1,0,5.80907886586435,0.257,0.005,0,0.252
Cep170,1.05175464926177e-281,2.31417021639269,0.314,0.063,1.72971569617591e-277,0.251
Snap47,3.95045565506339e-210,1.9794100886358,0.343,0.092,6.49691937031726e-206,0.251
Vdac1,1.51585163320916e-134,1.46013187356662,0.411,0.16,2.49296959597579e-130,0.251
Dtx3,2.26985410172218e-94,0.966967090018238,0.482,0.231,3.73300205569229e-90,0.251
Usp22,4.43092098660554e-188,1.9195266422265,0.357,0.107,7.28709265457146e-184,0.25
Gnl3l,3.22495462523986e-201,1.94723039553622,0.342,0.093,5.30376037666947e-197,0.249
Dkk3,1.86723790202243e-156,0.863766786989903,0.361,0.112,3.07085945366609e-152,0.249
Scg2,0,3.14712094310021,0.271,0.023,0,0.248
Col1a1,0,-1.40313214498967,0.271,0.023,0,0.248
Ptprd,0,2.07548181259711,0.294,0.046,0,0.248
Begain,0,2.66531091035207,0.278,0.031,0,0.247
Atcay,0,4.5301182191304,0.258,0.011,0,0.247
Adam22,0,3.0106020951532,0.285,0.038,0,0.247
Lonrf2,0,4.05453799874361,0.262,0.016,0,0.246
Sez6l2,1.6871978090319e-139,1.44864781794236,0.385,0.139,2.77476551673387e-135,0.246
Lrrc4b,0,3.15724823451531,0.276,0.031,0,0.245
Syp,3.69642967503719e-43,0.384812566650518,0.659,0.415,6.07914824356617e-39,0.244
Hdac11,0,3.34772118424198,0.278,0.034,0,0.244
Myh10,6.70843094740956e-165,1.88507756333068,0.361,0.117,1.10326855361098e-160,0.244
Pura,2.83581398437864e-95,1.06700698281689,0.468,0.225,4.66377967870911e-91,0.243
Cdk16,2.61075939286186e-116,1.25661275536826,0.413,0.17,4.29365489750062e-112,0.243
Disp2,0,4.15916035166808,0.256,0.014,0,0.242
Cry2,7.21829647228795e-149,1.60986288888888,0.37,0.128,1.18712103783248e-144,0.242
Ogt,2.92330691143186e-102,1.11290408737537,0.438,0.196,4.80767054654083e-98,0.242
Dusp26,1.47630039392696e-198,2.00825976139573,0.33,0.089,2.42792362785228e-194,0.241
Dlgap4,6.26703137621976e-134,1.48684950248802,0.383,0.142,1.0306759801331e-129,0.241
Smarcc2,5.11731951618005e-67,0.684530093449472,0.572,0.331,8.41594367630971e-63,0.241
Lsamp,0,3.07594804925463,0.271,0.031,0,0.24
Syne1,3.37032657994726e-144,1.54493486554465,0.365,0.126,5.54283909338127e-140,0.239
Camta1,1.33045256492194e-100,1.0923845172037,0.428,0.189,2.18806228827062e-96,0.239
Igsf8,0,2.88265435342915,0.281,0.043,0,0.238
Ctnnd2,0,4.31285655192629,0.253,0.015,0,0.238
Cacng7,4.75128175836732e-142,1.47919351452937,0.361,0.123,7.81395797981089e-138,0.238
Scg3,5.16912273483716e-259,2.14719246171936,0.297,0.06,8.5011392497132e-255,0.237
Dlgap1,0,3.22488614464081,0.275,0.039,0,0.236
Pfkm,2.46222311435475e-301,2.6025635406499,0.287,0.051,4.04937213386783e-297,0.236
Rsrp1,7.03006853326785e-48,0.461732028632503,0.657,0.422,1.15616507098123e-43,0.235
Kif3c,2.97122345544945e-298,2.52143383259174,0.286,0.051,4.88647409483216e-294,0.235
Zeb2,6.79098612183651e-203,1.80785529446813,0.313,0.078,1.11684557759723e-198,0.235
Zmynd11,3.05355531124742e-67,0.722845046450976,0.544,0.31,5.02187706487751e-63,0.234
Arf3,1.84663339409237e-96,1.13808125103756,0.439,0.205,3.03697327992432e-92,0.234
Ralgapa1,1.02217265667576e-88,0.996001226898486,0.444,0.21,1.68106515116895e-84,0.234
Grik5,5.79254875660552e-226,2.14625010507163,0.304,0.07,9.52642568511343e-222,0.234
Prkaca,6.33350287886292e-120,1.43427036191767,0.389,0.156,1.04160788345779e-115,0.233
Atp2b2,5.80141210238409e-290,2.57018732913609,0.284,0.052,9.54100234358087e-286,0.232
Hectd4,7.2473421031748e-144,1.54233127850038,0.348,0.116,1.19189788228813e-139,0.232
Dnm3,4.59500173652763e-77,0.842808297461264,0.46,0.229,7.55693985589334e-73,0.231
