,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Ivns1abp,0,2.38972057626224,0.669,0.24,0,0.429
Tut7,0,2.58392357323067,0.577,0.148,0,0.429
Hspa8,0,1.76062778644017,0.806,0.378,0,0.428
Il6ra,0,6.85279079168017,0.432,0.004,0,0.428
Camk1,0,4.41957777081325,0.455,0.028,0,0.427
Ighm,0,2.91003991117954,0.433,0.006,0,0.427
Dennd4a,0,2.95604475636045,0.524,0.099,0,0.425
Fos,0,1.56323860435062,0.544,0.119,0,0.425
Hpgd,0,6.95405375530085,0.43,0.005,0,0.425
Clic1,0,4.25396602179463,0.451,0.026,0,0.425
Siglech,0,11.364844400946,0.424,0,0,0.424
Ccnl1,0,2.16523801903363,0.685,0.264,0,0.421
Jpt1,0,2.82793446900501,0.506,0.085,0,0.421
Cd180,0,8.33502009099813,0.422,0.001,0,0.421
Fmnl3,0,4.64877125975794,0.441,0.02,0,0.421
Abca1,0,2.96576766915236,0.521,0.103,0,0.418
Daglb,0,2.70151901494746,0.513,0.095,0,0.418
Wasf2,0,3.54302639800169,0.459,0.044,0,0.415
Psme1,0,3.51573386382944,0.464,0.049,0,0.415
Ptpn1,0,3.14541299417861,0.478,0.064,0,0.414
Eif4a1,0,2.52461826734929,0.538,0.125,0,0.413
Tspan14,0,3.42239652279656,0.459,0.046,0,0.413
Tfe3,0,3.40860754419418,0.471,0.058,0,0.413
Zfand5,0,2.17007363010475,0.655,0.244,0,0.411
Pde4b,0,3.42394328133589,0.469,0.058,0,0.411
Lag3,0,5.58958796580794,0.427,0.016,0,0.411
Rhoa,0,2.44967102066215,0.517,0.107,0,0.41
Rab31,0,4.12891841345158,0.437,0.028,0,0.409
Dgkz,0,3.47115865443709,0.456,0.048,0,0.408
Pcna,0,2.59886772012076,0.527,0.119,0,0.408
Spata13,0,4.54925333780264,0.43,0.022,0,0.408
Tor1aip1,0,2.05077273077298,0.577,0.169,0,0.408
Ndel1,0,2.61132131327709,0.519,0.112,0,0.407
Eef1b2,0,2.51923652873021,0.507,0.101,0,0.406
Bst2,0,4.32589369994254,0.444,0.038,0,0.406
Cd74,0,5.90942752951086,0.41,0.004,0,0.406
Rnf149,0,3.59477206076003,0.455,0.05,0,0.405
Pla2g15,0,3.94055906982955,0.442,0.038,0,0.404
Ostf1,0,3.83636703384742,0.436,0.032,0,0.404
Sf3b1,0,1.59506548202195,0.662,0.259,0,0.403
Sertad1,0,4.12149316524525,0.433,0.03,0,0.403
Arsb,0,4.08214364022554,0.449,0.046,0,0.403
Igsf6,0,5.53214981462068,0.407,0.004,0,0.403
Herpud1,0,3.19409025791038,0.5,0.1,0,0.4
Jun,0,2.62577455411235,0.565,0.165,0,0.4
Trem2,0,11.7916536793719,0.399,0,0,0.399
Pkn1,0,2.43670389136562,0.498,0.1,0,0.398
Nfam1,0,5.89962262772513,0.401,0.004,0,0.397
Tpm4,0,3.00803052464991,0.433,0.037,0,0.396
Cltc,0,1.80396163788054,0.605,0.209,0,0.396
Fosl2,0,3.86080768493489,0.425,0.029,0,0.396
Wdr1,0,2.08683389436628,0.543,0.148,0,0.395
Axl,0,3.51925644722013,0.43,0.035,0,0.395
Sall1,0,9.67175955521533,0.396,0.001,0,0.395
Lrrc25,0,7.07106128508737,0.397,0.003,0,0.394
Midn,0,2.79977860706286,0.49,0.096,0,0.394
Rack1,0,2.08671450040113,0.541,0.148,0,0.393
Tsc22d3,0,3.42653581440379,0.444,0.051,0,0.393
Frmd4a,0,4.19515894594257,0.422,0.03,0,0.392
Stat6,0,3.88743721806169,0.422,0.03,0,0.392
Slc8a1,0,4.19365229076752,0.41,0.018,0,0.392
Ncoa3,0,3.16962353954874,0.443,0.052,0,0.391
Cmtm7,0,5.72864220191153,0.399,0.008,0,0.391
Rab32,0,5.1348960410484,0.401,0.01,0,0.391
Adam15,0,3.97240423217317,0.417,0.026,0,0.391
Stk17b,0,3.52601130036324,0.43,0.04,0,0.39
M6pr,0,2.54271951741143,0.489,0.1,0,0.389
Fes,0,5.64613516255783,0.397,0.008,0,0.389
Rasgef1b,0,3.57245825369819,0.448,0.061,0,0.387
Fgd2,0,7.56875866439131,0.389,0.002,0,0.387
Rab20,0,4.72673948154664,0.409,0.022,0,0.387
Cd63,0,1.49681321677754,0.574,0.187,0,0.387
Sbno2,0,3.37532084883003,0.435,0.049,0,0.386
Txnrd1,0,3.67479136881802,0.448,0.062,0,0.386
Abca9,0,6.59615519125574,0.39,0.005,0,0.385
Ppp1r9b,0,2.52683293137913,0.47,0.085,0,0.385
Lgals3bp,0,2.29039721403847,0.49,0.106,0,0.384
Gpr84,0,7.11699333301708,0.39,0.006,0,0.384
Pfkfb3,0,4.81942814750832,0.404,0.021,0,0.383
Rassf2,0,4.66045893352778,0.399,0.017,0,0.382
Lilrb4a,0,6.82663011356528,0.384,0.003,0,0.381
Id2,0,3.09747233338438,0.486,0.105,0,0.381
Pnp,0,3.77439877719931,0.415,0.034,0,0.381
Ppp1r10,0,2.89463581617086,0.5,0.119,0,0.381
Lat2,0,6.43195291727178,0.385,0.005,0,0.38
Atp6v0c,0,1.42916661101418,0.732,0.352,0,0.38
Rassf4,0,5.09052491787713,0.392,0.013,0,0.379
Tcn2,0,1.42204554310628,0.542,0.164,0,0.378
Plxnb2,0,1.17676196612556,0.576,0.198,0,0.378
Ehd4,0,2.69198310621936,0.472,0.095,0,0.377
Itgb1,0,2.01222185711227,0.473,0.096,0,0.377
Lst1,0,5.80152392339595,0.382,0.005,0,0.377
Vps26a,0,2.51556307088878,0.477,0.101,0,0.376
Slc39a1,0,2.32139331209081,0.468,0.093,0,0.375
Bcl10,0,3.68709836077235,0.411,0.037,0,0.374
Nfkbib,0,3.62316393090208,0.412,0.04,0,0.372
Myd88,0,3.72139439172143,0.406,0.034,0,0.372
Atox1,0,2.18101266784969,0.497,0.125,0,0.372
Lgals3,0,7.36112543866045,0.38,0.008,0,0.372
Ptk2b,0,5.39567447591378,0.38,0.008,0,0.372
Tnf,0,6.28996361103632,0.373,0.003,0,0.37
Vamp8,0,1.54128981704583,0.502,0.133,0,0.369
Pik3cg,0,6.97647435952408,0.372,0.003,0,0.369
Basp1,0,1.78354099677326,0.513,0.144,0,0.369
Abi1,0,1.90455291658426,0.515,0.147,0,0.368
Ier3,0,2.89327341491036,0.508,0.141,0,0.367
Egr1,0,1.66612431037787,0.531,0.164,0,0.367
Actr3,0,2.71904670649626,0.447,0.081,0,0.366
Cfh,0,0.737887782685558,0.521,0.155,0,0.366
Sparc,0,1.41859807619152,0.594,0.228,0,0.366
Glud1,0,2.40724089539618,0.473,0.107,0,0.366
Itga5,0,5.43682937207044,0.379,0.013,0,0.366
Arf6,0,2.86678684248527,0.436,0.071,0,0.365
Gnas,0,1.40604404291998,0.584,0.22,0,0.364
Ell2,0,4.48610520010917,0.389,0.025,0,0.364
Slc38a2,0,2.50671501008853,0.452,0.088,0,0.364
Sh3glb1,0,1.22348082720098,0.668,0.305,0,0.363
Fnbp1,0,2.51492239817556,0.45,0.087,0,0.363
Gns,0,1.40448482664436,0.601,0.238,0,0.363
Akr1a1,0,1.24829413173186,0.724,0.362,0,0.362
Irak2,0,3.86493213097283,0.39,0.028,0,0.362
Rlim,0,2.27436445405271,0.479,0.118,0,0.361
Cd48,0,6.82858082790561,0.363,0.003,0,0.36
