,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Serpinh1,0,1.90562782584004,0.488,0.064,0,0.424
Csad,0,4.04203264356239,0.465,0.042,0,0.423
Ctsc,0,2.21068936136694,0.489,0.067,0,0.422
Calml4,0,6.04952164795791,0.43,0.009,0,0.421
Perp,0,6.72029163391462,0.425,0.004,0,0.421
Cox8b,0,8.8548561935486,0.421,0.001,0,0.42
Sesn3,0,2.79231924785128,0.52,0.105,0,0.415
Tm9sf2,0,2.50420742929698,0.55,0.137,0,0.413
Notch2,0,3.69162740844524,0.454,0.045,0,0.409
Fap,0,6.67811464685778,0.414,0.005,0,0.409
Man2b2,0,3.27781569406668,0.47,0.063,0,0.407
Dbi,0,2.95895360832975,0.461,0.055,0,0.406
Slc13a3,0,8.34325606866286,0.406,0.002,0,0.404
Ptprf,0,3.07416653239258,0.452,0.049,0,0.403
Atrnl1,0,2.40096885916447,0.527,0.125,0,0.402
Ntrk2,0,4.434771150602,0.415,0.018,0,0.397
Slc39a12,0,8.26372701597608,0.397,0.002,0,0.395
Alad,0,3.75722353555274,0.437,0.043,0,0.394
Mgll,0,3.08898768990882,0.425,0.032,0,0.393
Sema4a,0,4.30176596944607,0.416,0.024,0,0.392
Spock1,0,6.87207288440796,0.393,0.004,0,0.389
Sgk3,0,4.77554468536291,0.405,0.019,0,0.386
Dusp4,0,4.16543000136395,0.405,0.02,0,0.385
Fam13a,0,6.90715496473411,0.388,0.004,0,0.384
Slc3a2,0,1.86143085735446,0.608,0.224,0,0.384
Lrp8,0,3.25476493188916,0.441,0.059,0,0.382
Fez2,0,3.48069265484062,0.437,0.055,0,0.382
Dynll2,0,1.74775685067646,0.668,0.287,0,0.381
Slc16a2,0,4.78499703826783,0.399,0.019,0,0.38
Pitpna,0,2.12426073012454,0.555,0.177,0,0.378
Atp6ap1,0,1.88804088147936,0.597,0.221,0,0.376
Ppdpf,0,2.91057920094795,0.454,0.08,0,0.374
