,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Igsf10,0,6.70190282367983,0.45,0.005,0,0.445
Ppib,0,1.76839267647494,0.649,0.206,0,0.443
Golim4,0,2.81096375595843,0.524,0.081,0,0.443
C1qtnf1,0,7.523165413976,0.446,0.004,0,0.442
Cd248,0,5.80067416293288,0.446,0.004,0,0.442
Zfhx4,0,5.45746332002472,0.45,0.009,0,0.441
Ramp2,0,3.23779486027651,0.485,0.044,0,0.441
Tgfbi,0,4.31374090329576,0.46,0.019,0,0.441
Btg2,0,2.02302345153554,0.616,0.176,0,0.44
Ogn,0,4.60305171565142,0.484,0.044,0,0.44
Pi16,0,9.58160746784816,0.444,0.004,0,0.44
Pttg1ip,0,2.06226634105796,0.588,0.148,0,0.44
Alx4,0,8.23054522324598,0.439,0.001,0,0.438
Atl3,0,2.52139295814967,0.536,0.1,0,0.436
Foxf2,0,5.77293404023305,0.444,0.008,0,0.436
Cd81,1.71168607766623e-192,0.801099540206577,0.776,0.34,2.81503892332989e-188,0.436
Hdlbp,0,1.95927210140485,0.624,0.19,0,0.434
Fbn2,0,6.94124978881371,0.438,0.004,0,0.434
Fzd2,0,6.31761294548886,0.439,0.006,0,0.433
Mprip,0,1.58692501141208,0.654,0.222,0,0.432
Fmnl2,0,3.94407228872798,0.47,0.038,0,0.432
Clec11a,0,11.1950230018744,0.432,0,0,0.432
Map1lc3b,9.45302546997093e-302,1.60683115296672,0.672,0.241,1.55464456879142e-297,0.431
Eef1a1,0,1.8134759898701,0.959,0.528,0,0.431
Tsc22d3,0,3.16485653198938,0.49,0.06,0,0.43
Rabac1,2.56384145356201e-273,1.41711571019435,0.699,0.269,4.21649365452807e-269,0.43
Nfkbia,0,2.12098933753597,0.499,0.071,0,0.428
Peg3,0,2.61306035592763,0.578,0.151,0,0.427
Arhgef25,0,3.62675312275963,0.466,0.04,0,0.426
Sri,0,2.72506577345565,0.5,0.075,0,0.425
Ldb1,0,2.28961312610581,0.549,0.125,0,0.424
Sh3pxd2a,0,4.93937494119327,0.44,0.016,0,0.424
Lsp1,0,3.21931435721124,0.454,0.031,0,0.423
Grn,0,1.22576042997625,0.547,0.124,0,0.423
Tmbim1,0,3.57327607366154,0.464,0.042,0,0.422
Adamts1,0,2.85882949300187,0.456,0.034,0,0.422
Ccn1,0,2.91810651554332,0.447,0.025,0,0.422
Nupr1,0,5.06144103696121,0.437,0.015,0,0.422
Rbms1,0,2.94983056407875,0.481,0.06,0,0.421
Myl9,0,3.95775405843228,0.432,0.011,0,0.421
Tpcn1,0,2.83063518915688,0.502,0.081,0,0.421
Hmcn1,0,6.67478414224069,0.424,0.005,0,0.419
Capns1,0,2.37924999338197,0.521,0.103,0,0.418
Postn,0,8.1115474352383,0.421,0.004,0,0.417
Ctsl,4.4919803021395e-261,1.25076836123521,0.633,0.217,7.38751080489862e-257,0.416
Kank2,0,5.08714109805636,0.429,0.013,0,0.416
Mdk,0,2.88774513036681,0.483,0.069,0,0.414
Tnfrsf1a,0,2.51666406757581,0.492,0.078,0,0.414
Gli1,0,9.1432569699598,0.415,0.001,0,0.414
Lamp2,1.54323636067588e-186,0.867115785788211,0.685,0.273,2.53800651876755e-182,0.412
Dab2,0,3.24354700644821,0.429,0.018,0,0.411
Tenm3,0,4.11213011202642,0.442,0.032,0,0.41
Kctd12,0,1.68079399182306,0.466,0.056,0,0.41
Akap13,0,2.56612212733246,0.487,0.077,0,0.41
Pgf,0,7.10333957527723,0.415,0.005,0,0.41
Tcf4,0,2.45540310568448,0.504,0.095,0,0.409
Fam114a1,0,5.59958547586508,0.418,0.009,0,0.409
Lpp,0,3.3710756227129,0.449,0.041,0,0.408
Myl12a,0,2.85408474817148,0.473,0.065,0,0.408
Cd47,5.93996858267767e-290,1.6386403786885,0.617,0.21,9.76887233107169e-286,0.407
Irf1,0,4.14870219012621,0.438,0.033,0,0.405
Reep5,0,2.34083203226753,0.508,0.103,0,0.405
Eif4a2,6.01079653840866e-227,1.23653662008706,0.798,0.393,9.88535598706689e-223,0.405
Id2,0,2.45173439018329,0.518,0.114,0,0.404
Fzd1,0,5.71573365541248,0.413,0.009,0,0.404
Plxdc2,0,2.74657812503571,0.445,0.042,0,0.403
Id1,0,3.70871733716089,0.44,0.037,0,0.403
Eya2,0,5.25250715221162,0.415,0.012,0,0.403
Zmiz1,0,2.8022585339326,0.464,0.062,0,0.402
