,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,pct.1_pct.2
Serinc1,0,-1.17732727086162,0.125,0.311,0,-0.186
Ktn1,0,-0.866372028869952,0.19,0.376,0,-0.186
Crocc,8.39696888715532e-307,-0.829889126472845,0.268,0.455,1.38096550318156e-302,-0.187
Gramd1b,5.19113910827767e-298,-0.759806735271636,0.277,0.464,8.53734737747346e-294,-0.187
Sh3glb1,0,-0.875661032309925,0.17,0.358,0,-0.188
Adgrv1,0,-1.60657264057538,0.085,0.273,0,-0.188
Cacnb2,0,-1.55867114033845,0.097,0.286,0,-0.189
Jund,0,-2.59630015256365,0.061,0.25,0,-0.189
Gnb3,0,-2.01002230456019,0.098,0.289,0,-0.191
Tnpo1,0,-0.896983237770671,0.282,0.473,0,-0.191
Psap,0,-2.64955713236492,0.158,0.35,0,-0.192
Nsd1,0,-0.935949861759932,0.162,0.355,0,-0.193
Ric8b,0,-1.073641208293,0.292,0.487,0,-0.195
Il6st,0,-1.9994290999713,0.063,0.258,0,-0.195
Acin1,0,-1.24654255614243,0.113,0.308,0,-0.195
Vps37a,0,-1.13332896672651,0.158,0.354,0,-0.196
Slc3a2,0,-1.42862653322097,0.127,0.323,0,-0.196
Mtcl1,0,-1.93942800873927,0.068,0.265,0,-0.197
Pcf11,0,-1.87043632484873,0.065,0.263,0,-0.198
Oga,0,-1.84913115808542,0.062,0.261,0,-0.199
Scarb1,0,-0.772719512261097,0.213,0.413,0,-0.2
Sf3b1,0,-1.22557382394046,0.116,0.316,0,-0.2
Cnot6l,0,-2.19287540540755,0.05,0.25,0,-0.2
Map2k7,0,-2.03487804202898,0.056,0.256,0,-0.2
BC034090,0,-1.58832587485816,0.097,0.298,0,-0.201
Atp11a,0,-0.928170078247966,0.182,0.383,0,-0.201
Zfand5,0,-1.49877159782517,0.1,0.302,0,-0.202
Zfp445,0,-1.48230333415902,0.106,0.308,0,-0.202
Papola,0,-1.14152755703409,0.131,0.333,0,-0.202
Hs3st3b1,0,-2.01757224016742,0.072,0.275,0,-0.203
Rapgef5,0,-1.50378903782751,0.108,0.312,0,-0.204
Ppargc1b,0,-2.0419494478185,0.062,0.266,0,-0.204
Meis1,0,-2.3019634195112,0.049,0.254,0,-0.205
Kansl1,0,-1.6946805632946,0.079,0.286,0,-0.207
Arglu1,0,-1.86410141267238,0.071,0.279,0,-0.208
Srsf1,0,-1.69613603352432,0.09,0.299,0,-0.209
Actn4,0,-1.76811915068473,0.075,0.285,0,-0.21
Slc44a1,0,-1.50953797488284,0.105,0.316,0,-0.211
Jarid2,0,-2.099568762572,0.056,0.267,0,-0.211
Zdhhc17,0,-2.53548318551205,0.045,0.259,0,-0.214
Kdm4c,0,-1.45186721742506,0.124,0.339,0,-0.215
Brd4,0,-2.32757344057158,0.043,0.258,0,-0.215
Flcn,0,-1.71706192910722,0.086,0.303,0,-0.217
Macf1,0,-1.49021078402955,0.116,0.335,0,-0.219
Trip12,0,-1.03599660646121,0.165,0.385,0,-0.22
N4bp2l2,0,-2.2778688933235,0.05,0.271,0,-0.221
Xpo1,0,-2.12401746126992,0.061,0.284,0,-0.223
Eml5,0,-2.27144544182364,0.056,0.279,0,-0.223
Luc7l3,0,-2.20170753421882,0.058,0.282,0,-0.224
Nisch,0,-0.998576164884538,0.167,0.392,0,-0.225
Map4k3,0,-1.33980608719191,0.151,0.376,0,-0.225
Gpsm1,0,-2.11827954484326,0.063,0.289,0,-0.226
Otx2,0,-0.96756561450786,0.272,0.498,0,-0.226
Tnrc6b,0,-1.12094556692287,0.196,0.423,0,-0.227
Rasgrf2,0,-1.73731628401308,0.101,0.328,0,-0.227
Nfasc,0,-1.40351671453633,0.161,0.389,0,-0.228
Plxnb2,0,-3.42196251755569,0.031,0.259,0,-0.228
Prpf4b,0,-2.64572386497988,0.039,0.268,0,-0.229
