_MEMBER_hits,_LogP_hits,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-2.3,GO:0032869,cellular response to insulin stimulus,M1,1,0
1,-2.4,GO:0050679,positive regulation of epithelial cell proliferation,M1,1,0
1,-5,GO:0009117,nucleotide metabolic process,M1,1,0
1,-3.6,GO:0031670,cellular response to nutrient,M1,1,0
1,-4.7,GO:0009895,negative regulation of catabolic process,M1,1,0
1,-2.5,GO:0021782,glial cell development,M1,1,0
1,-3.2,GO:0051051,negative regulation of transport,M1,1,0
1,-5.1,GO:1902996,regulation of neurofibrillary tangle assembly,M1,1,0
1,-2.3,GO:0043277,apoptotic cell clearance,M1,1,0
1,-2.5,GO:0034599,cellular response to oxidative stress,M1,1,0
1,-2.3,GO:0006582,melanin metabolic process,M1,1,0
1,-3.9,GO:0034612,response to tumor necrosis factor,M1,1,0
1,-2.5,GO:0006637,acyl-CoA metabolic process,M1,1,0
1,-2.5,GO:1902116,negative regulation of organelle assembly,M1,1,0
1,-4.2,mmu01040,Biosynthesis of unsaturated fatty acids - Mus musculus (house mouse),M1,1,0
1,-2.4,GO:0002687,positive regulation of leukocyte migration,M1,1,0
1,-2.4,GO:0030177,positive regulation of Wnt signaling pathway,M1,1,0
1,-2.5,GO:0034446,substrate adhesion-dependent cell spreading,M1,1,0
1,-3.4,R-MMU-202733,Cell surface interactions at the vascular wall,M1,1,0
1,-2.9,GO:0001516,prostaglandin biosynthetic process,M1,1,0
1,-4.8,GO:0050878,regulation of body fluid levels,M1,1,0
1,-2.9,GO:0040013,negative regulation of locomotion,M1,1,0
1,-2.5,GO:0050764,regulation of phagocytosis,M1,1,0
1,-3.4,GO:0034330,cell junction organization,M1,1,0
1,-6.5,GO:0006753,nucleoside phosphate metabolic process,M1,1,0
1,-2.7,mmu04148,Efferocytosis - Mus musculus (house mouse),M1,1,0
1,-2.1,GO:2001235,positive regulation of apoptotic signaling pathway,M1,1,0
1,-2.3,GO:0072006,nephron development,M1,1,0
1,-3.3,GO:0001763,morphogenesis of a branching structure,M1,1,0
1,-3,GO:0052548,regulation of endopeptidase activity,M1,1,0
1,-2.2,GO:0042306,regulation of protein import into nucleus,M1,1,0
1,-2.8,GO:0032956,regulation of actin cytoskeleton organization,M1,1,0
1,-8.5,GO:0009205,purine ribonucleoside triphosphate metabolic process,M1,1,0
1,-2,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,M1,1,0
1,-2.1,R-MMU-373760,L1CAM interactions,M1,1,0
1,-3.8,GO:0072594,establishment of protein localization to organelle,M1,1,0
1,-2.4,GO:0035108,limb morphogenesis,M1,1,0
1,-15,WP295,Electron transport chain,M1,1,0
1,-2.2,GO:0050918,positive chemotaxis,M1,1,0
1,-2.1,GO:0046822,regulation of nucleocytoplasmic transport,M1,1,0
1,-2.5,GO:0033500,carbohydrate homeostasis,M1,1,0
1,-2.9,GO:0032232,negative regulation of actin filament bundle assembly,M1,1,0
1,-2.8,GO:0048598,embryonic morphogenesis,M1,1,0
1,-2.5,GO:0150063,visual system development,M1,1,0
1,-3.8,GO:0007420,brain development,M1,1,0
1,-2.1,GO:0050766,positive regulation of phagocytosis,M1,1,0
1,-3,GO:0017038,protein import,M1,1,0
1,-2,GO:0050919,negative chemotaxis,M1,1,0
1,-11,GO:0042775,mitochondrial ATP synthesis coupled electron transport,M1,1,0
1,-2.1,R-MMU-9035034,RHOF GTPase cycle,M1,1,0
1,-3.4,GO:0071526,semaphorin-plexin signaling pathway,M1,1,0
1,-2.7,GO:0003014,renal system process,M1,1,0
1,-2.5,GO:0030497,fatty acid elongation,M1,1,0
1,-9.5,mmu04260,Cardiac muscle contraction - Mus musculus (house mouse),M1,1,0
1,-2.4,WP519,Proteasome degradation,M1,1,0
1,-4.8,R-MMU-5653656,Vesicle-mediated transport,M1,1,0
1,-2.4,WP4347,Eicosanoid metabolism via cyclooxygenases COX,M1,1,0
1,-3.7,GO:0051336,regulation of hydrolase activity,M1,1,0
