"GeneID","logFC_1","adj.P.Val_1","logFC_2","adj.P.Val_2","logFC_3","adj.P.Val_3","logFC_4","adj.P.Val_4","logFC_5","adj.P.Val_5","logFC_6","adj.P.Val_6","logFC_7","adj.P.Val_7"
"Klhl23",0.0672032441230471,0.998454033907698,-0.0532265748696727,0.999215727032816,-0.00274791555766329,0.987542322938949,-0.0339031489877219,0.98921870743614,0.185161001791165,0.148249620829319,-0.249691911742935,0.00144107574899137,0.12527853459331,0.371504034207233
"Klhl29",-0.0252286474445952,0.998454033907698,-0.0904893828180745,0.999215727032816,-0.224045476252234,0.105120439130196,-0.0395580551424717,0.992921655032801,0.223950202885369,0.150782453452719,0.00133529086937981,0.990060346683704,0.284994536124694,0.071919415258793
"Klhl36",-0.0897726145762874,0.998454033907698,0.082189384999493,0.999215727032816,-0.0357865995471406,0.941439134157954,0.11248196339965,0.974185554464106,0.415717766150023,0.241132102667954,-1.00617854769877,1.15483970203406e-07,0.836886119302204,0.0146584481478565
"Klhl41",0.00338533347388281,0.998454033907698,-0.078262423253599,0.999215727032816,0.0891524622500088,0.349427284032844,-0.030122609464224,0.974185554464106,0.0559760532329562,0.580184610976832,-0.212934348587035,0.000258147310624022,0.30060581543237,0.000275619397922241
"Klkb1",-0.0154230687859426,0.998454033907698,0.00697570439100448,0.999215727032816,0.0753908655588704,0.0652761959318991,-0.0322998625623264,0.743521923144373,0.00139566572537719,0.988038689904564,-0.0773531008246566,0.0114012071508762,0.0697932029462093,0.159106057099739
"Kmt2a",-0.0350693348442712,0.998454033907698,0.0879781895126286,0.999215727032816,0.262892804253472,0.552597995248435,-0.155235637656496,0.953263882462959,0.389129025398468,0.366836954365544,-1.21682309028897,2.93755091996583e-08,1.08151418425506,0.00550527857780249
"Kremen1",-0.0461107187310722,0.998454033907698,-0.0850501427258843,0.999215727032816,-0.10288051706987,0.262575669348268,0.0196814203773876,0.99429389708379,0.0248582487391862,0.831816822113631,0.036307895856324,0.605649986684181,0.295691220680213,0.000380393930943114
"Krt18",-0.0437460555101854,0.998454033907698,0.00607548583889672,0.999215727032816,-0.277683893391915,0.019103148907245,0.158084373917775,0.329073526647687,0.0707374063579771,0.628727311705398,0.148598942334389,0.107439713955704,-0.100287703698545,0.512845522113837
"Lactb2",0.0352793491909495,0.998454033907698,-0.0485271392205308,0.999215727032816,0.074621447747869,0.436810487568503,-0.0597307163919955,0.770537182587806,0.127553665689288,0.17071660546857,-0.190063293180134,0.000667300140831378,0.0895842821612466,0.386435274508343
"Lactbl1",0.124589468312307,0.998454033907698,-0.0676100822030754,0.999215727032816,0.147105338913813,0.521339561726926,0.0804304648739657,0.95747362166575,0.0612898236275403,0.816695417490323,-0.472900556066203,0.000174371221646997,0.173401639144557,0.481093477424331
"Lad1",-0.0604780722027047,0.998454033907698,-0.214001758135269,0.999215727032816,-0.138093531584936,0.640265828180251,-0.192033033256611,0.71208828503167,0.292256619719942,0.267785285757929,-0.209568341996786,0.280130476570021,0.952667031191621,7.33842085755197e-06
"Lamtor2",0.0285218683944752,0.998454033907698,-0.0874345297185044,0.999215727032816,-0.214281685357669,0.098438283594377,0.175644375116353,0.306479815546386,0.0822710891952393,0.602424182244857,0.188555276883758,0.0589266717326063,-0.29898263819444,0.041325401530423
"Lamtor5",0.0882099041953879,0.998454033907698,-0.132420239062392,0.999215727032816,-0.203483587925814,0.0652761959318991,0.0695124174495421,0.850809772891846,0.203137943116583,0.121920178437686,-0.0306833243668825,0.727502748990604,0.000412840195947783,0.997584395627839
"Lancl2",0.165617188435082,0.704736577890568,-0.0809025895829342,0.999215727032816,-0.078453064315449,0.545741211384095,0.040244257018589,0.968396724618599,0.151041102074708,0.209158506888072,-0.0856401307086356,0.311122342907997,-0.231518793508522,0.0599443241243391
"Laptm4b",0.148431983681353,0.998454033907698,-0.0753807500678474,0.999215727032816,-0.577637826558128,0.12160797301566,0.602373979818216,0.205400939359996,-0.107059118534747,0.848992016260874,0.532827465928899,0.0382211305385352,-0.92240508019547,0.0403347060621158
"Larp1b",0.0473595099989577,0.998454033907698,-0.0206948569017927,0.999215727032816,0.00922442177572813,0.903656215017289,-0.0343031107553892,0.810949983850539,0.0391098395410817,0.528057084488808,-0.105211892633898,0.00522673759383943,0.102647060952067,0.0833357426944276
"Lats2",0.075311917555438,0.998454033907698,-0.051465396300528,0.999215727032816,0.0745093668937398,0.649705623909853,0.105982732634775,0.71208828503167,0.134076898689503,0.387471349108785,-0.371113218665112,5.13440916244244e-06,0.0124658650907703,0.948394106398507
"Lbh",-0.00150964567584078,0.998454033907698,0.0757107915204855,0.999215727032816,-0.523982820820945,0.0275576593291387,0.530323998319314,0.0942716399609835,0.0437933794413696,0.909198228682626,0.216558283261842,0.263416716330882,-0.621187243203908,0.0292271538023168
"Lbhd1",0.212037672003519,0.998454033907698,0.172663473185816,0.999215727032816,-0.0754896304810327,0.838479761498233,0.113817265811041,0.94410847522641,0.33086155814458,0.258763629920531,-0.68526607122182,4.54822004506826e-05,-0.25149102542651,0.43254773309359
"Lca5",0.103970938956563,0.998454033907698,0.0810246591137727,0.999215727032816,-0.00646219435817041,0.989413906481284,0.16945129216022,0.883204768305573,0.281322589661675,0.446169799801388,-1.04605664278182,5.19018017884235e-10,0.62196573849483,0.0826159959010702
"Lcorl",0.0465934928562389,0.998454033907698,-0.0185472073768738,0.999215727032816,0.0199799202128889,0.905635007272838,0.0270088591228084,0.99429389708379,0.00167582376712511,0.994004963087202,-0.26092643465312,0.000568419265352166,0.305699499435471,0.0212337258498848
"Ldha",0.375231708213826,0.998454033907698,0.28604010605188,0.999215727032816,-1.02107973779855,0.0179565820084687,0.529881888403051,0.388026144259934,0.460139593600515,0.39160287768077,0.0437288278162113,0.902976300339651,-1.331891781595,0.00633733449698998
"Ldhb",-0.0232476733943432,0.998454033907698,-0.0408731442044392,0.999215727032816,-0.140384211083843,0.0489830133251907,0.0965917198589507,0.319321574687719,0.061554289200487,0.480625663034697,0.131222347416217,0.0140421417274517,-0.139232083838412,0.101672460366006
"Lekr1",0.015889575302215,0.998454033907698,-0.000254327967728729,0.999215727032816,0.200354582831512,0.313824003740233,-0.04578309985328,0.99429389708379,-0.127069905276058,0.549060456297254,-0.423024053069716,0.000669822505137461,0.655209612217237,0.000182934657045985
"Leng8",0.225223934210094,0.998454033907698,0.247821408948272,0.999215727032816,0.681851727676801,0.28739326383376,-0.260465680865549,0.938884894570545,0.253315973248846,0.735357972770586,-2.04449892660579,4.05076237955093e-10,1.37801989356226,0.0320880563863211
"Leprot",0.0547090069022384,0.998454033907698,-0.011638498685922,0.999215727032816,-0.0364562485956526,0.663218894592562,-0.00561634975429165,0.99429389708379,0.106601484802604,0.153169783092188,-0.0914885999327664,0.078205938989515,-0.0480059641326811,0.562405538533453
"Letm2",0.0300412286749493,0.998454033907698,0.00417888157656199,0.999215727032816,0.0297240470829975,0.77183972645844,0.0166131943127836,0.99429389708379,0.0757998546385185,0.400068315928225,-0.224505616516049,9.6866062249883e-07,0.0949948770605151,0.301459354884009
"Lgalsl",0.0856764066461722,0.998454033907698,0.0496184736313794,0.999215727032816,-0.888689125519556,0.0176120686264149,0.346272349331995,0.54799313066728,0.380994163470313,0.356530727620218,0.483637746459139,0.0572687240489103,-0.826384607997748,0.0373456140201449
"Lgmn",0.244944396744986,0.998454033907698,-0.173526929129412,0.999215727032816,-0.366274486720276,0.0703520363023099,0.439499131458997,0.0942716399609835,0.0502770473516279,0.865373349613249,-0.0945896738622254,0.555626290676162,-0.216551888607305,0.418533005302008
"Lgr4",-0.0595557602557307,0.998454033907698,-0.0224012587404817,0.999215727032816,-0.0917436002875734,0.398992329228988,0.169751656542087,0.162761090649006,0.127958479742634,0.241515781807631,-0.172348005594625,0.00902213695243696,0.0728720172190028,0.558560996284338
"Lhfpl3",-0.111274940208781,0.998454033907698,-0.0508915019138001,0.999215727032816,0.0242698117534589,0.871868031100264,0.166418480946638,0.205400939359996,-0.0638100707051172,0.628727311705398,-0.0223455417237224,0.773303695740426,0.121591917117665,0.388419917604697
"Lin7c",0.0335643478878636,0.998454033907698,-0.10650489211814,0.999215727032816,-0.476474782820009,0.0179565820084687,0.43994054316854,0.0929333531466635,0.145471206519899,0.554619429333944,0.137940581966078,0.374403855047308,-0.312061077757197,0.204203560964841
"Lipe",0.0154940040741537,0.998454033907698,0.0614234297001484,0.999215727032816,0.00143837858851903,0.984012999531842,-0.000744897730376226,0.996357979649697,0.0268415415024189,0.643739226952499,-0.0974704773473594,0.0030432907237426,-0.0315677722328767,0.608380390284716
"Lman1",0.209698124173965,0.998454033907698,-0.396674920870141,0.999215727032816,-0.30548180877443,0.195945487088418,0.171841192600621,0.749721871868772,0.277126257432564,0.293546741242337,-0.229470475914187,0.176979844726773,0.474939690150033,0.075322774877178
"Lmo1",0.00278793911020192,0.998454033907698,-0.0263305141310564,0.999215727032816,-0.204052442321554,0.0870219895799953,0.00648312686293129,0.99429389708379,0.207024260706186,0.136211349067089,-0.0292217157526642,0.762193938273695,0.0698750425618078,0.657640822837033
"Lonrf1",-0.104255672161487,0.998454033907698,-0.127393491161119,0.999215727032816,0.0841422498718996,0.808806349428765,-0.0685944699582779,0.993193144482628,0.401756933658234,0.140698266011409,-0.664907661742309,5.6371392976485e-05,0.821492808814392,0.00078841322413129
"Loxl4",-0.00391661047164327,0.998454033907698,-0.0999718279261204,0.999215727032816,-0.0169477794936821,0.943423345878353,0.0119854418514032,0.99429389708379,0.0637545889087472,0.757902740053714,-0.294129115731962,0.0170743677220609,0.597612484109369,0.000111557511503462
"Lpgat1",0.084134371820273,0.998454033907698,-0.159602860362474,0.999215727032816,-0.163611214013871,0.505762814747196,0.420538932624432,0.11964975873391,0.00935582056760609,0.983146093139803,0.0711432603633848,0.644472723756156,-0.473267403589633,0.0651296115647045
"Lpin2",0.0503425340951349,0.998454033907698,0.110158859186976,0.999215727032816,0.122590388800828,0.58168495878913,0.0950496345702616,0.903716149601545,0.148426181577364,0.492596905724651,-0.574690808744626,4.04911069640327e-08,0.00691208107939101,0.979333369841278
"Lrguk",-0.0248895340138923,0.998454033907698,-0.0358537857802668,0.999215727032816,0.106268094300613,0.598983799849325,0.0350301842399414,0.99429389708379,0.094731912591362,0.628804231740021,-0.480940629492897,3.26556298708835e-06,0.513084770746004,0.00319471204939561
"Lrit2",0.111642314033442,0.998454033907698,-0.000444443426406871,0.999215727032816,-0.313340380383018,0.225295131161939,0.429136833331183,0.168003120300411,0.118265828664261,0.711946313230454,-0.454173341738429,0.0036464039107995,0.126386341804314,0.70943327574134
"Lrp2",0.00452671939850535,0.998454033907698,0.0518274151465273,0.999215727032816,0.192175200521647,0.0563693521527913,-0.00879255138800805,0.99429389708379,-0.00765191865026937,0.969862889431072,-0.282872228858896,3.9078033791626e-05,0.0601301594812302,0.649282963270889
"Lrp4",0.277781450779495,0.378186063752433,-0.0380653555591558,0.999215727032816,0.141023933824993,0.402954717092627,-0.0384020610701258,0.99429389708379,0.0365382565169443,0.862233929948276,-0.351653842733743,0.000439975805416054,-0.115336203845173,0.540748671429576
"Lrp8",0.0123492304661464,0.998454033907698,-0.0508368994453573,0.999215727032816,0.030484021850178,0.809475608852202,0.019893167892363,0.99429389708379,0.0211979460263719,0.865373349613249,-0.209360178769956,0.000873895585847028,0.303414949790404,0.00104520104092997
"Lrrc1",0.02667768249069,0.998454033907698,0.089458643629777,0.999215727032816,0.161518184296719,0.626918883292397,0.0118771631046577,0.99429389708379,0.263422100679313,0.404331614852498,-0.940955201452871,1.52842366734225e-10,0.593025075749738,0.0494973437252251
"Lrrc14",0.0215340613130734,0.998454033907698,-0.0404115438020259,0.999215727032816,0.0685232334735477,0.616834888996891,-0.00133050250902544,0.996357979649697,-0.0712207476010561,0.589159731252495,-0.229584914315696,0.0046860433191596,0.442030708923305,1.34106981505581e-05
"Lrrc2",-0.0785086219818109,0.998454033907698,-0.293772773605502,0.999215727032816,-0.234980672410156,0.605151625355124,-0.252905135560655,0.795002536366075,0.654176482709403,0.112858636219005,-0.540612390071209,0.0575845526449037,1.32767215181456,0.000189409439208147
"Lrrc24",0.0537284002845254,0.998454033907698,0.027765423636078,0.999215727032816,0.0136222200469613,0.859936664649516,0.00642737884441447,0.99429389708379,-0.00830834939179526,0.92212348257007,-0.11314867543561,0.00197954359436158,0.0157692504912791,0.834425673504629
"Lrrc29",-0.028377251860025,0.998454033907698,-0.0275001647532176,0.999215727032816,0.060062248838031,0.121200852018574,-0.00479029444899351,0.99429389708379,0.0228806369865502,0.625107221402118,-0.0686303344043554,0.0168570521816623,0.0836909227573895,0.055345921143525
"Lrrc61",0.061691078541291,0.998454033907698,-0.06515077852939,0.999215727032816,-0.0944926420326655,0.303725577652226,0.0984181562653058,0.394127357801898,0.125664683083056,0.174931419431621,-0.100464983210086,0.104620057072739,-0.0644844870809534,0.543873969607995
"Lrrc8b",0.137105846226166,0.998454033907698,-0.0285502470656702,0.999215727032816,-0.394611700173726,0.0392118022298077,0.344621561445225,0.178067897665765,0.258556027918966,0.255691381198298,-0.151622979567369,0.327764751298287,-0.348306231185539,0.139994409357626
"Lrtm1",-0.0183346815500418,0.998454033907698,-0.0139063382599972,0.999215727032816,0.0395695711696684,0.0757438944270619,-0.0117452068080198,0.907252249693684,-0.0152794795354486,0.586988684655802,-0.00210731709141432,0.910922784239719,0.0442303359505722,0.100739952437333
"Lsm2",0.0972386801113317,0.987915157375208,-0.0800344550089988,0.999215727032816,-0.0797677037562847,0.359747583836975,0.102964742822458,0.2922132681038,0.0402627409886651,0.670364705884987,-0.116054462836707,0.0312087916208139,0.0454139632714599,0.64964623306657
"Lsm4",0.038734550081235,0.998454033907698,-0.0811282039182569,0.999215727032816,-0.242116129365344,0.0507087081819207,0.188367466190969,0.228404064069256,-0.0235828700475325,0.902734351205188,0.225293760336242,0.0114012071508762,-0.17039858411572,0.280841491320429
"Lsm8",-0.00227186627437415,0.998454033907698,-0.0560118333857493,0.999215727032816,-0.0853485715162814,0.516987376633801,0.0965752100314269,0.658542850424824,0.131799327159185,0.31054069036874,-0.212938339293772,0.00539033761623537,0.211888690473871,0.109780089484746
"Lyar",0.124658995244339,0.998454033907698,0.174192611223378,0.999215727032816,-0.610185711368711,0.0179565820084687,0.424209425942605,0.199200111983168,0.263768891876977,0.404331614852498,-0.143420987337089,0.478454094335522,-0.492903540663281,0.115999976806438
"Lyrm7",-0.00968078651036786,0.998454033907698,-0.0160392261558304,0.999215727032816,0.0038652997893478,0.954446683076476,0.0259852967305216,0.863741640452937,0.0371220793144657,0.481803136931886,-0.0487270466669081,0.14692129875612,0.00991037797187844,0.870490650634863
"Lyrm9",-0.0368869526920161,0.998454033907698,0.0343331546040432,0.999215727032816,0.113072281534545,0.490671265475818,0.0113776812765924,0.99429389708379,0.254091508159273,0.112858636219005,-0.425474688141534,8.69220796800167e-07,0.0405329311460301,0.829703935033858
"Mab21l1",0.276333075855696,0.998454033907698,0.407883044793399,0.999215727032816,-0.74358312551057,0.0514990674811086,0.274301798889434,0.791012642534805,0.805303898652118,0.0763752927974566,-0.933974609178051,0.000496615682066265,-0.363652148277795,0.462055467589141
"Macf1",-0.0693674423860413,0.998454033907698,-0.0201362093500845,0.999215727032816,0.294373405787242,0.316758966891509,0.140180105339924,0.897381758929225,0.144997758422381,0.656368749883662,-0.809797614764964,1.43713964327436e-07,0.507553543898823,0.106332550371092
"Macrod2",-0.0931684424905013,0.998454033907698,-0.073874275238202,0.999215727032816,0.469951569899358,0.13111618688917,-0.115186627740617,0.968396724618599,0.277282471242597,0.448361884845903,-0.963427567510608,7.50073240180911e-07,0.827249457021607,0.0138660074234075
"Mafb",-0.0246032473451128,0.998454033907698,0.0359119744281952,0.999215727032816,9.72658067960874e-05,0.998693111470639,0.0699546019387955,0.357802385282148,0.0184905617543542,0.81072839602417,-0.12114935663347,0.00131908923677688,0.0243733398245752,0.744921090099015
"Mafg",-0.0135975524566877,0.998454033907698,0.127987276851075,0.999215727032816,0.224027861325784,0.280963996170635,-0.119538386786747,0.835017076892378,0.219684510106738,0.316458555631379,-0.625362801780053,1.153645570154e-08,0.262655624125202,0.243846116970457
"Mageb16",0.0055511629279078,0.998454033907698,-0.01743275900731,0.999215727032816,0.0276905120106595,0.638300331699312,-0.00129634939512085,0.996357979649697,0.0430010199156562,0.438629044027143,-0.0909318648938768,0.00922762832959926,0.0516548723010744,0.354031103288103
"Maged1",0.345815494918295,0.47983625427211,0.0453784988410226,0.999215727032816,-0.262175429145905,0.183172242544312,0.154518270657122,0.71208828503167,0.103244500610276,0.660404160995582,-0.422609700547863,0.000823296678547113,-0.0322988431199079,0.904344790861195
"Mak",0.0259957788907115,0.998454033907698,0.0157042797139941,0.999215727032816,0.451251440825645,0.482469206096684,-0.15038169241872,0.993193144482628,0.673587007687047,0.285168737490362,-1.87919993585989,1.38895617135736e-09,1.36365223801218,0.0247580381174698
"Malt1",0.0430729921444755,0.998454033907698,0.0232754978238412,0.999215727032816,0.0567566410130436,0.574275097301246,-0.0548831443502165,0.810949983850539,0.0742561212056181,0.45154775109189,-0.184735248476893,0.00132065816031886,0.0495587757442335,0.639624824257124
"Mamld1",0.191435245559929,0.998454033907698,-0.0660011314905519,0.999215727032816,0.183252210728853,0.503401999331084,0.0204700155999548,0.99429389708379,0.272952319140364,0.312837837844402,-0.718544362443948,1.48984449542395e-07,0.114754123936515,0.7037157439306
"Man2c1",0.0197098116291562,0.998454033907698,0.000952461438512818,0.999215727032816,0.101525251111305,0.3431961005581,-0.0412381490751978,0.94410847522641,0.0320755342046411,0.799882150229653,-0.250796545678719,6.06324222573475e-05,0.223906644468072,0.0337125621760184
"Manf",0.205689549127542,0.998454033907698,-0.0756669461795643,0.999215727032816,-0.355602801411997,0.0275576593291387,0.249330610589384,0.220341164298786,0.0155197393163624,0.957084603226507,0.0570962438566807,0.675020230414244,-0.194830550822668,0.334107751040594
"Map1b",0.0487642089932558,0.998454033907698,-0.31126153617098,0.999215727032816,-0.749227820448063,0.0397033105675461,0.496118434918717,0.333131933304758,0.17406088386562,0.735101461389232,0.728793115502204,0.00370944912640125,-0.626815753517888,0.187945568682206
"Map1lc3a",0.0535297705642752,0.998454033907698,-0.298205191900283,0.999215727032816,-0.47006873572707,0.0471439643212379,0.358328070340229,0.232875681046446,0.0116612646653849,0.981429318104457,0.64612413599383,0.000104491675922043,-0.470722074449404,0.0880563890182449
"Map1lc3b",0.173682093319352,0.998454033907698,-0.0727803465847607,0.999215727032816,-0.435358034857935,0.0179565820084687,0.332890986032078,0.168003120300411,0.0860823635946674,0.725285425916755,0.15209440018539,0.299511613787201,-0.44180797644473,0.0424114230690909
"Map3k1",0.238403148595543,0.998454033907698,-0.191251001554973,0.999215727032816,-0.201341511032211,0.380184526443883,-0.0442814580745567,0.99429389708379,0.363125478695966,0.112858636219005,-0.407469057360229,0.0038715958675131,0.378871834389086,0.100650661291143
"Map4",-0.202838693468754,0.998454033907698,0.185120770063182,0.999215727032816,-0.148995294148311,0.524876272345524,0.365227601741631,0.153153517081593,0.0460045402023754,0.867386537284504,-0.102133094211296,0.506478913943643,-0.272010490946672,0.261011590948992
"Marc2",0.0863318070112209,0.987915157375208,-0.05991535255508,0.999215727032816,-0.0534649222758456,0.511056262137433,0.0219388390638836,0.9788631557912,0.0436187497158888,0.598318043437202,-0.124479975112992,0.0106739158462947,0.137533943355492,0.0833717441789685
"March1",0.194188961655398,0.998454033907698,-0.155920468917011,0.999215727032816,-0.476404754376955,0.0222530282554683,0.383576483824326,0.162761090649006,0.111961223495064,0.674117272809164,0.211767664328183,0.195312919104364,-0.49132323047126,0.0486737648954965
"Marveld3",0.0074764973849509,0.998454033907698,-0.0127671222695072,0.999215727032816,-0.0394807694834013,0.492236522860918,-0.0162191822058667,0.9788631557912,0.0823710507203969,0.13666600594921,-0.080732737568202,0.0256488245280241,0.0977397273981591,0.0809293292363298
"Mast2",-0.185390313592559,0.998454033907698,0.251605303786664,0.999215727032816,0.120237893832523,0.67173495157905,0.11958510500151,0.903282388901035,0.182434074526933,0.496824943139587,-0.626534991422567,2.58005846957173e-05,0.179208232398906,0.532443941822531
"Mat2a",0.065936326079,0.998454033907698,0.349139488909308,0.999215727032816,0.57921674051214,0.36676774424847,-0.344990957124348,0.847936489039457,0.507310303499759,0.446169799801388,-1.94738152227875,1.0768624935441e-09,1.1958531035578,0.0566255796700717
"Mbd2",0.0128702707661272,0.998454033907698,-0.0587838347120997,0.999215727032816,-0.116674852320337,0.390315061957028,0.214420442737911,0.153153517081593,0.0860437192329579,0.555447372827243,-0.130702953017824,0.110944907826095,-0.028991355989938,0.866335655116532
"Mbd3",0.0821528364502542,0.998454033907698,-0.0319411095858655,0.999215727032816,-0.238192600509828,0.023936677649658,0.167309430890369,0.205400939359996,0.100102124010351,0.441185463197296,0.00351773840233904,0.967574158823191,-0.165639169937699,0.212722204962391
"Mboat1",0.023571240041711,0.998454033907698,-0.0365319690005563,0.999215727032816,0.0113529869869298,0.844612757858315,-0.00576078272417324,0.99429389708379,0.0378259947977366,0.424516055285593,-0.0693204617712395,0.0172967279133429,0.0635979980096113,0.175742956089308
"Mcm9",-0.0182810027372933,0.998454033907698,-0.0519838432300481,0.999215727032816,0.0210231391238349,0.883679784781705,0.00521601068657906,0.99429389708379,0.0979096671652986,0.408900439709626,-0.212893565296798,0.00308635785313869,0.273017002189627,0.0124746561839642
"Mcts1",0.161453801267068,0.998454033907698,0.0243856427225807,0.999215727032816,0.321259514926453,0.380808335823843,-0.0569826062686815,0.99429389708379,0.244982563923009,0.512973147553932,-1.12285896963527,2.51547507829785e-10,0.639943396489339,0.0762436016223617
"Mdh1",0.159916043668661,0.998454033907698,-0.171679198764125,0.999215727032816,-0.67639759681123,0.019103148907245,0.563764120255532,0.142559392648136,0.0904355018477474,0.825884379540083,0.457300227206786,0.0389054048570812,-0.745595910457972,0.0247580381174698
"Mdm1",0.336939022512103,0.998454033907698,0.331693053084796,0.999215727032816,0.394160237577939,0.463603166271552,0.026420715321037,0.99429389708379,0.330622361332773,0.561612490746546,-1.5807006042126,2.95938659471804e-10,0.0502555276555512,0.94148969757456
"Mdn1",0.0503224248033971,0.998454033907698,-0.0109374948523502,0.999215727032816,0.0462360031449034,0.612655408544724,-0.0296481308782117,0.960674353555298,0.0180926392276251,0.864058772281099,-0.18482950273366,0.000164368904904706,0.178581576758966,0.0331480627691292
"Me1",0.0314888625497894,0.998454033907698,-0.0871555901018801,0.999215727032816,-0.324979355707197,0.0511052642917103,0.274927945066155,0.205400939359996,-0.0568154158378618,0.80911591224824,0.3388181814034,0.00537254332335908,-0.287316691090293,0.158795355631425
"Med14",0.0871152268106409,0.998454033907698,-0.0718682778570033,0.999215727032816,0.0919477710784279,0.570269186177198,0.0430791852672385,0.9788631557912,0.071638450493314,0.660404160995582,-0.38706969045997,1.58675606994144e-06,0.256437787565171,0.1041338227735
"Med30",0.0385730616834707,0.998454033907698,-0.0566622807354795,0.999215727032816,-0.0781053910216409,0.324447978900889,0.1212176187574,0.178067897665765,0.0171909096694112,0.864868244667577,-0.0645568002633401,0.227389448674856,0.0322044269286381,0.731971980127222
"Med8",0.0353846275201377,0.998454033907698,0.014718657431984,0.999215727032816,0.104556705318522,0.541135500768289,-0.0683979737898608,0.92519764760551,0.231985372748779,0.146217358701392,-0.422768592919266,1.30050362447245e-06,0.136218434999796,0.442802639125343
"Mef2c",-0.124138117113481,0.984550848878045,0.103596705022087,0.999215727032816,-0.011535012139298,0.940166225094816,0.100564324655674,0.515358697915997,0.0305782235409382,0.81576563987237,-0.0208953616414834,0.794927962268677,-0.142546402538823,0.21095930216638
"Meig1",0.0122383574884103,0.998454033907698,0.000546624372731536,0.999215727032816,-0.0546195897107788,0.411316804220558,0.0613405447714175,0.501295097494436,0.0812056528189612,0.224105071368707,-0.0824974254536094,0.0408416634103295,-0.0472162149764307,0.54498587015335
"Meis1",0.0177372705532509,0.998454033907698,0.0565790067937057,0.999215727032816,0.368439707134389,0.323867563423733,-0.10594473452448,0.980754566325526,0.36501180011759,0.352722778803811,-1.13550523481485,3.06231177396563e-09,0.661035968513945,0.0823484909681069
"Meis2",0.0918335782010313,0.998454033907698,-0.181221684891702,0.999215727032816,0.133222675061288,0.514873897894703,-0.0187258417202995,0.99429389708379,0.0448044458102056,0.856521599051218,-0.38849572918192,0.000883940265694904,0.54892756893498,0.00328447384981097
"Memo1",0.206526687717187,0.998454033907698,0.0498882888245145,0.999215727032816,0.45505320466745,0.430961780148003,-0.305759376347163,0.851287120985269,0.498928411918972,0.40386146902003,-1.71927302785851,1.96986909786867e-09,1.27399249521667,0.0220990697574929
"Mest",-0.163335717312843,0.998454033907698,-0.166775706928926,0.999215727032816,-0.416787425425785,0.0730085255152928,0.419679216790136,0.168134355333665,0.45884193044684,0.109879036233215,-0.146037078052075,0.420835799586797,0.0236456114360211,0.948191457276318
"Metap1d",0.0105856396231097,0.998454033907698,-0.0101325330204219,0.999215727032816,0.131211602587957,0.398587720137028,-0.0294264448095074,0.99429389708379,0.0835694492898277,0.609456443599022,-0.411304848434997,7.23868653446479e-07,0.368369525592121,0.0156707337221703
"Mettl4",0.0386086933386934,0.998454033907698,-0.0374080246862591,0.999215727032816,-0.0209933840550824,0.767088557142227,0.014464789576431,0.993193144482628,0.0339674593151605,0.590094336456516,-0.0609832451628782,0.111683248178602,0.0503585862732128,0.441564986827108
"Mettl9",0.109564273313064,0.998454033907698,-0.080494603664818,0.999215727032816,-0.356548154050666,0.0203143626395892,0.206375297050787,0.327681164209967,0.134557077518641,0.474746919608719,0.182485554112087,0.13189102701021,-0.354927502235744,0.0492784753877341
"Mex3c",0.0601114722588403,0.998454033907698,0.171999727070918,0.999215727032816,-0.191483132893739,0.282462861523344,0.145129179404875,0.626558100764425,0.269798276732797,0.138345011174209,-0.385827677810308,0.00051335598714541,-0.203674420479871,0.291112888408722
"Mfap3l",0.00701418553552266,0.998454033907698,0.066216179091169,0.999215727032816,-0.144479964582652,0.314276173853858,0.11949120147289,0.602055261639078,0.271129554971287,0.0533376918935012,-0.247572305948469,0.00704099922364055,-0.175602108646011,0.253539042739207
"Mfge8",-0.308473849067395,0.704736577890568,-0.0322509175086896,0.999215727032816,-0.229437827238441,0.297962497394492,0.41674051349848,0.0942716399609835,0.308441395751352,0.168052495305071,0.0571424092823443,0.721488545544143,-0.358581036627583,0.127328615040971
"Mfsd2b",-0.00321714223557907,0.998454033907698,0.0206285694362166,0.999215727032816,0.10331582317742,0.105120439130196,-0.0138706827166053,0.99429389708379,0.0283774332724571,0.73447111225363,-0.187800481824919,6.89850199662106e-06,0.0753044638989787,0.325116635613513
"Mfsd8",0.0384706671690886,0.998454033907698,0.00100859529772612,0.999215727032816,0.0285549771254139,0.864303455716114,0.0115024976351608,0.99429389708379,0.136089228402269,0.330576606578604,-0.367551500338733,1.94235267502558e-07,0.230791164128542,0.0981836929164898
"Mgarp",0.119460893457789,0.998454033907698,-0.143229800358816,0.999215727032816,-1.40196424638752,0.0179565820084687,0.811827063637864,0.280529702972481,0.0897948599465748,0.923695601326769,1.37898783841292,0.000729074821747847,-1.44707558730991,0.028613426149938
"Mgat1",0.13846648140026,0.998454033907698,0.00645197636039345,0.999215727032816,-0.0769758467745457,0.772317981943176,0.207111832914529,0.501295097494436,0.155091302913799,0.507786630660293,-0.624835491299921,3.20245284660136e-08,0.265571609747366,0.270860014496918
"Mgll",-0.0240848551357136,0.998454033907698,0.0114639362309933,0.999215727032816,0.0326246089047043,0.402849523550616,-0.0116192218252034,0.974185554464106,-0.037761837284231,0.3438704308207,-0.0282849544967256,0.301418194439088,0.105908001122965,0.00301910044298808
