Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
hits_MCODE_ALL,GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0009987 cellular process,-3.8,24,8.3,21160,433,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.2
hits_MCODE_ALL,GO Biological Processes,19,GO:0005975,carbohydrate metabolic process,19_GO:0009987 cellular process,-3.8,24,8.3,21160,434,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.2
hits_MCODE_ALL,Reactome Gene Sets,6,R-MMU-6798695,Neutrophil degranulation,,-3.6,21,7.6,21160,506,6,3,50,20,11676|12359|14751,Aldoc|Cat|Gpi1,-1.1
hits_MCODE_ALL,GO Biological Processes,19,GO:0072521,purine-containing compound metabolic process,19_GO:0009987 cellular process,-3.6,21,7.6,21160,510,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-1.1
hits_MCODE_ALL,GO Biological Processes,19,GO:0006753,nucleoside phosphate metabolic process,19_GO:0009987 cellular process,-3.4,18,7.1,21160,575,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-0.97
hits_MCODE_ALL,GO Biological Processes,19,GO:0032787,monocarboxylic acid metabolic process,19_GO:0009987 cellular process,-3.4,18,7,21160,595,6,3,50,20,11430|11676|14751,Acox1|Aldoc|Gpi1,-0.94
hits_MCODE_ALL,GO Biological Processes,19,GO:0055086,nucleobase-containing small molecule metabolic process,19_GO:0009987 cellular process,-3.4,18,7,21160,600,6,3,50,20,11676|14751|21351,Aldoc|Gpi1|Taldo1,-0.94
hits_SUB1_MCODE_1,Reactome Gene Sets,6,R-MMU-9033241,Peroxisomal protein import,,-7.6,3.3e+02,31,21160,65,3,3,1e+02,27,11430|12359|22190,Acox1|Cat|Ubc,-4.1
hits_SUB1_MCODE_1,Reactome Gene Sets,6,R-MMU-9609507,Protein localization,,-7,2.1e+02,25,21160,103,3,3,1e+02,27,11430|12359|22190,Acox1|Cat|Ubc,-3.6
hits_SUB3_MCODE_2,KEGG Pathway,24,mmu00030,Pentose phosphate pathway - Mus musculus (house mouse),,-8.4,6.2e+02,43,21160,34,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-4.7
hits_SUB3_MCODE_2,KEGG Pathway,24,mmu01200,Carbon metabolism - Mus musculus (house mouse),,-6.7,1.7e+02,23,21160,122,3,3,1e+02,27,11676|14751|21351,Aldoc|Gpi1|Taldo1,-3.5
