gene,wt_signed_log_p,ko_signed_log_p
Aurkb,0.0862021201991937,0
Bmp6,0.0862021201991937,-0.623171749739228
Kiss1r,0.0856192018597515,0.0824698172277973
Gab1,0.0842636734950103,0.821041619794993
Cdc42,0.084049940787729,1.92338639951277
Ccdc22,0.082853850453652,-0.392460696106507
Xrcc3,0.0808944131254585,1.81831850071849
Sema4c,0.0808361416183891,-0.679018426131285
Skil,0.0800641254356445,0.267434981177869
L1cam,0.0780026615886337,0.368098695465491
Lurap1,0.0747514789597106,0.277700676282599
Mmd2,0.0739380690339465,-0.704242648740774
Amer1,0.0724205387981109,-0.528591967345444
Hras,0.0693932029552523,0.432120794005903
Exoc4,0.0632920533244106,0.314898126639015
Gdi1,0.0629807200104682,-1.56042756386824
Ptpn6,0.0617549042331955,0.888838112683664
Emp2,0.0616895921919966,0.327993190309052
Nlrp3,0.0615239835914262,-0.158213239078307
Il34,0.0611929210384801,0.126702995113308
Camk2b,0.0604896818163104,-0.640848606727213
Ksr1,0.0600549884586297,-1.21393990249199
Nrp1,0.0597815851787138,-1.28774693367173
Dedd2,0.0595205175513426,-0.270706633970873
Cbl,0.0583394692297176,0.0566135871061273
Seh1l,0.0577995932011316,-0.508413800278023
Ppp2r1b,0.0569457110260334,-0.429737470171714
Otub1,0.0554265219873302,-0.195077962692798
Gpr37,0.0554032540130604,-3.03713052073643
Atf6,0.0538231930323376,-0.388695149070074
Ccn1,0.0536227317127985,0.114476870179642
Malt1,0.0529278743134726,-0.432737203078609
Ctsd,0.052360200362533,0.716419577581171
Wdr24,0.0521101905652415,-0.00356643174369841
Poglut1,0.052062236822951,0.00139855841769208
Tnik,0.0496539543365565,0.464106498328169
Map3k20,0.048959716147565,-0.358657338022292
Rsad2,0.0482548131924787,-0.777364330577808
Ccl21b,0.0479723424637554,0
Spop,0.0463838547408582,-0.201832033199423
F11r,0.0425100804746686,-0.528487568711787
Lgr4,0.0423128827387229,0.015885017166026
Gria1,0.0423050184119598,-0.359315781991581
Dab2ip,0.0420876788283536,-0.70507673464707
Ing5,0.0419853618758391,-0.160954712888369
Ube2o,0.0414944615311002,0.3397071530709
Ncoa3,0.0410814942245034,0.796095455174731
Armc9,0.0409285949315981,-0.155147058662742
Gas6,0.0402501956678589,0.109887040831019
Smad3,0.0366713530528203,-0.431938656088877
Itga5,0.0364301466518871,1.91735715964635
Mapk8ip1,0.0358688267945459,1.31646406379553
Nfat5,0.0324104265051573,0.279455810323247
Fbxw11,0.0315603884413877,0.196718691893901
Tsc22d1,0.0311504129341559,-0.572431787119359
Map3k12,0.0311211559249455,1.04633231134014
Ctdnep1,0.0310754809151677,-0.526234976370409
Casp2,0.0306075183587392,0.113951919834942
Pik3cb,0.0299618081905558,-0.276401227572906
Nup62,0.0287458689536588,0.0514869528203237
Pcid2,0.0267418751222009,0.36213622081025
Adam8,0.0258344940080273,-2.87427524652092
Usp34,0.0254785378213894,0.161638116963052
Akap13,0.0240340745605901,0.195448559193151
Ttc23,0.0230630451595929,0.25278846035187
Tgfb2,0.0208609906923265,-0.284909008442571
Lipa,0.0206372413000004,-0.562703304923031
Znrf1,0.01933883592456,-1.2969863685089
Hip1r,0.0180393313516586,1.26111757238434
Taok1,0.016656770157724,0.476494445190648
Cib1,0.0162671698948959,-0.311334304691478
Fyn,0.0149351666492173,0.253785836561379
Otud5,0.0142141995468345,0.0502345593377733
Lamtor3,0.0130594119733262,-0.159456087628545
Golph3,0.0126259202876105,-0.222233395272977
Fbxl15,0.0121828620058532,0.0670038759214548
Dusp22,0.0102810867139956,1.2700039722059
Peli1,0.0094662822913315,0.00911432306111029
Akt3,0.00942311102548286,1.29798457535806
Cd74,0.00742155543130468,-0.02390788908129
Ly86,0.00607070499142627,0.469672309372075
F2,0.00576769861351349,-0.802742407038276
Mst1r,0.00509095700767716,-0.0128469058494322
Pmaip1,0.00496758749958532,0.158786670944642
Kit,0.0045976854595863,-1.02939701690541
Gsk3a,0.00437601491630867,-0.343826724945622
Fgf7,0.00410496438320466,-0.629989996646113
Ccl21a,0.00337409244890717,0.327993190309052
Ikbke,0.00337409244890717,-0.0226593643210663
Igtp,0.00302683204758191,0.327993190309052
Lama2,0.00302683204758191,-0.644268808082276
Rhoa,0.00268460088233196,1.14505473133302
Cyfip1,0.00219369170597265,-0.0899808587414693
Igf2,0.00145170473843659,1.10872874189982
Abra,0,0
Adra2b,0,0.327993190309052
Adrb3,0,0
Agtr2,0,0
Akr1c18,0,0
Alkal1,0,0
Alox15,0,0
Ankrd1,0,0
Ar,0,-0.327993190309052
Bank1,0,-0.777364330577808
Bcl2l14,0,0
Birc7,0,0
Card11,0,-0.193147957181626
Card14,0,0
Casp1,0,0.327993190309052
Casp4,0,-0.777364330577808
Cass4,0,0
Ccbe1,0,-0.327993190309052
Ccr1,0,0.677155024855202
Ccr1l1,0,0
Ccr7,0,-0.777364330577808
Cd226,0,0
Cd27,0,0
Cd40lg,0,0
Cdkn2a,0,0
Cxcl17,0,0
Cxcl5,0,-0.777364330577808
Dkk1,0,0
Dlx5,0,0
Drd3,0,-0.327993190309052
Eda2r,0,-0.777364330577808
Edar,0,0
Edaradd,0,0.327993190309052
Esr2,0,-0.777364330577808
Fam110c,0,0.327993190309052
Fam83b,0,0
Fcer1a,0,0.327993190309052
Ffar4,0,0
Fga,0,0
Fgf15,0,0
Fgf16,0,0
Fgf21,0,0
Fgf22,0,0
Fgf23,0,0
Fgf4,0,0
Foxa1,0,0
Foxa2,0,0
Fpr-rs3,0,0
Gas2l2,0,-0.777364330577808
Gata6,0,0
Gcg,0,0
Gdf2,0,0.513544008486567
Gdf6,0,-0.327993190309052
Gdf7,0,0
Gh,0,0
Ghsr,0,-0.777364330577808
Gpr39,0,0
Gpr55,0,0
Grp,0,-0.777364330577808
Gsdma3,0,-0.327993190309052
Htr2a,0,-0.622132338020589
Htr2c,0,0
Ifnb1,0,0
Il10,0,0
Il18r1,0,0
Il4,0,-0.327993190309052
Il5,0,-0.327993190309052
Il7,0,-0.777364330577808
Il7r,0,0
Inava,0,0
Insl3,0,0.327993190309052
Iqgap3,0,0
Irs3,0,0
Kcnn4,0,0
Kcp,0,-0.777364330577808
Kiss1,0,0
Klf14,0,-0.327993190309052
Klk1b4,0,0
Klk5,0,0
Lgr6,0,0
Lhcgr,0,0
Lmo3,0,-0.777364330577808
Lmx1a,0,0
Lpar3,0,0
Lrg1,0,-0.327993190309052
Marco,0,0
Msx1,0,0
Muc20,0,0
Musk,0,-0.327993190309052
Nlrp6,0,0.327993190309052
Nmur1,0,0
Nodal,0,0
Nppa,0,-0.777364330577808
Npsr1,0,0
Npy5r,0,0
Nts,0,-0.0128469058494322
Ntsr2,0,-0.777364330577808
Oprk1,0,0
Osm,0,0
Pparg,0,0
Ppp3r2,0,0
Prl2c2,0,0
Prl2c5,0,0
Prl7a2,0,0
Prlr,0,0
Ripk3,0,-0.193147957181626
Ror2,0,-0.622651952410866
Rspo1,0,0
Runx3,0,-0.327993190309052
Scimp,0,0.327993190309052
Sctr,0,0
Serpina12,0,0
Sh2d1b1,0,0
Sh3rf2,0,0
Skor2,0,0
Slamf1,0,0
Sstr4,0,0
Taar1,0,0
Tespa1,0,0
Tlr1,0,0
Tlr6,0,0
Tlr8,0,-0.777364330577808
Tnfaip8l3,0,0
Tnfsf14,0,0
Tnfsf15,0,0
Trim15,0,0
Trim30a,0,-0.327993190309052
Trim30b,0,-0.777364330577808
Trim30c,0,0
Trim30d,0,0
Trim5,0,0
Trim55,0,0
Trim6,0,0
Trp73,0,-1.29617974427927
Tslp,0,-0.327993190309052
Txk,0,-0.777364330577808
Ubd,0,0
Unc5cl,0,0
Usp17le,0,0
Vnn1,0,0
Wnt1,0,0
Wnt4,0,0
Wnt7a,0,0
Wnt7b,0,0
Dcn,-0.000838265554547084,-3.08034110569678
Nlgn2,-0.00128109065987009,0.870308073917953
Tlr3,-0.00354782559461684,-0.29203178202689
Tnfrsf19,-0.00354782559461684,-0.622132338020589
Lta,-0.00372162738581452,-0.0131025267997342
Cd36,-0.00389549783408869,-0.10208521058147
Lama1,-0.00389549783408869,0.29203178202689
Plcg2,-0.00389549783408869,0.513544008486567
Prl4a1,-0.00389549783408869,0.0131025267997342
Adora2b,-0.0040694369510252,-0.0708923451174409
Chp2,-0.0040694369510252,0.327993190309052
Trim32,-0.00467206389668129,0.121365499611787
Tgfb1,-0.00496758749958532,1.11756917346893
Lbx2,-0.00632654591232527,0.829916215417754
Pld2,-0.00708222160197156,-0.377482045577269
Ctns,-0.00979365465396071,-0.059997776966882
Rnf111,-0.0103909347912902,0.515188982139804
Robo2,-0.0110659339373951,-0.105371879433744
Hes1,-0.0119064220759948,-1.37448851639498
Cul3,-0.0142436651331774,1.79881236011679
Pip4p1,-0.020186876494916,0.0401175626317915
Card10,-0.0267171611701582,0.0131025267997342
Castor1,-0.0267171611701582,-0.59631480316609
Gpr62,-0.0271033478309814,-0.526890603454485
Npnt,-0.0302836169074708,0.830206749432392
Ctnna1,-0.0319708777086517,-0.0476366038325425
Sema3e,-0.0330148012048185,0.579037487709847
Aspm,-0.0337051531865804,-1.41273386325476
Tmem108,-0.0379109111602452,-1.41872654729888
Src,-0.0379909928529634,-0.0207955713117327
Crk,-0.0435315251123317,-0.219224723811706
Alpk1,-0.0475002942188357,0
Zbp1,-0.0490832720254986,-0.456187352561058
Nkd1,-0.0599278660865365,0.759126472700768
Shank3,-0.0613147422542996,-2.68119962771213
C1qtnf3,-0.0616895921919966,0.30194768644734
Lypd6,-0.0616895921919966,-1.02820127379519
Reln,-0.0638714649325229,-0.465001710112066
Schip1,-0.0708081051148775,-0.163060171604475
Htt,-0.0711720637749883,0.0709753746844837
Zdhhc3,-0.0770741605065,-0.0695039909722951
Bcl10,-0.0774674642835703,0.26327445011843
Spred2,-0.079000983315234,0.0398903292065012
Trim38,-0.0827892012953726,0.142722317966582
Lrch4,-0.0838524489990386,0.453191507377022
Nrarp,-0.0844371943184974,0.648142893729089
Ctnnb1,-0.0848888467455629,-0.437814291603468
Alkal2,-0.0859378159989097,-1.50186592149498
Pin1rt1,-0.0864665466997208,0
Ednrb,-0.0876226915553392,-0.762042065558796
Skp2,-0.0880953548563569,-0.128843301196414
Sulf2,-0.0892086353757782,0.092096180224773
Pim1,-0.0898539375953369,0.311504595305371
Ret,-0.0902409919246671,-0.102555196848521
Trim13,-0.0923269852035407,0.101112714093383
Mapkbp1,-0.0943618132602329,0.613985567413787
Pml,-0.0950195664799332,-0.669272581172567
Stra6,-0.0953886996113592,0.105910479219177
Cav2,-0.096386281747647,0.0272234146037532
Wdr48,-0.0981693500135558,-0.446581249281744
Robo1,-0.100487756137872,-0.281215627577714
Sox2,-0.100672419239939,0.101154751077064
Usp8,-0.102259696715998,0.142376730716681
Gdf15,-0.10314962800292,-0.809116513786124
Timp2,-0.105999309261149,-2.26093316995535
Npr2,-0.106596224241976,0.257613246112612
Dync1li1,-0.107078310692699,1.11372279061628
Insr,-0.109672272225848,0.672309065423256
Rapgef2,-0.110020956703947,-0.0874969729820638
Rgl2,-0.110096553886268,0.0226170125646694
Lats1,-0.110284240154304,0.0142748446621354
Gdf5,-0.110370718844028,-0.597592999407328
Fgfr2,-0.111007592271571,0.976019797221529
Cntn2,-0.112283331324915,0.578377126133334
Ccn3,-0.114560356711201,-0.193147957181626
Crh,-0.114560356711201,0
Ifng,-0.114560356711201,0
Klb,-0.114560356711201,0
Ltb,-0.114560356711201,-1.06198354676482
Mmp8,-0.114560356711201,0
Peg12,-0.114560356711201,0.442566122686389
Pik3cg,-0.114560356711201,0.327993190309052
Tnf,-0.114560356711201,0.301640981144894
Epgn,-0.114900015455068,0.327993190309052
F2rl1,-0.114900015455068,0.513544008486567
Fzd9,-0.114900015455068,0
Gpr183,-0.114900015455068,0
Ighm,-0.114900015455068,0.0131025267997342
Irgm2,-0.114900015455068,0.513544008486567
Klk14,-0.114900015455068,-0.777364330577808
Naip6,-0.114900015455068,0.327993190309052
Ntf3,-0.114900015455068,0
Rspo3,-0.114900015455068,0.327993190309052
Sfrp4,-0.114900015455068,-0.622651952410866
Trat1,-0.114900015455068,-0.777364330577808
Prmt1,-0.115761015397979,-0.25922066309892
Sh2b1,-0.116862860903308,-0.285928090129327
Zbed3,-0.117771325188251,-0.275903419441832
Cav1,-0.118012689467756,-0.599136742832807
Madd,-0.118348626261525,1.41777899103917
Bak1,-0.119787025007314,0.907143130879258
Cyld,-0.122408159440642,0.662052171645527
Tcim,-0.12570974934852,0.30194768644734
Esr1,-0.126109231387454,0
Wnt10b,-0.126109231387454,-0.744915932111508
Afap1l2,-0.126309066555711,0.677155024855202
P2rx4,-0.128223687890629,0.2386292029132
Smo,-0.128715588704366,-0.229391329451207
Epha4,-0.131203853629684,-0.726573185319793
Apaf1,-0.136418455613596,-1.18835030155671
Hap1,-0.140931127285008,-1.25039898040723
Zfp423,-0.141370840857963,0.318694507206756
Akt1,-0.141432891719143,-0.900948174147946
Pum1,-0.142345713620022,-0.415202904421308
Rnf31,-0.142617026465455,-0.749596601389313
Bmpr2,-0.143703177102791,0.305414156395524
Mertk,-0.1471606302317,-0.10208521058147
Paqr3,-0.148024114484951,-0.253803586817766
Rims1,-0.150883556846059,-0.864201105750389
Traf7,-0.152262915664532,-0.305902767897725
Ndp,-0.15558913021597,-1.50126144831847
Prr5,-0.155898026658277,-1.50307522690148
Fgfr3,-0.158794962460527,0.0228102288223299
Adrb1,-0.158815939675648,-1.37145633410753
Sorbs3,-0.159694855970032,-0.0166286751025614
Slc15a4,-0.160710970126374,0.0282997081664308
Pink1,-0.161489384009613,-0.268826511510464
Erp29,-0.165392540215059,0.462081169766495
Nck2,-0.166328937511534,-0.089737815446714
Akap5,-0.167931743460668,1.39934000133728
Rtn4r,-0.169505189906676,-0.777364330577808
C1qtnf2,-0.169766230690593,0.513544008486567
Grin2a,-0.169766230690593,-1.50065709482113
Adipoq,-0.170027367850359,0
Cracr2a,-0.170027367850359,0
Disc1,-0.170027367850359,-0.3783893234746
Dkk2,-0.170027367850359,-2.24627264645422
Gpbar1,-0.170027367850359,-0.644677408322075
Il6,-0.170027367850359,-0.193147957181626
Sall1,-0.170288601398757,0.158786670944642
Trim12a,-0.170288601398757,0.327993190309052
Ezh2,-0.170937892945829,0.498868165755072
Wdr59,-0.174096165199116,0.0219492724235007
Acvrl1,-0.178107592808289,-1.05663456463063
Nelfe,-0.182682873615724,-0.102737128159967
Nle1,-0.184551556576642,-2.02019379202311
Prkd1,-0.185741885312319,-0.317069611933111
Unc5b,-0.187489985455805,-0.0222070612424464
Ngfr,-0.188527620673102,-0.0230956286032641
Sharpin,-0.191382144081453,-0.0466019067959277
Crbn,-0.192396494714019,-1.50461355042986
Camk2a,-0.194874208493321,-0.622651952410866
Egfr,-0.195324625123907,-0.360194366614807
Cd81,-0.197840989239522,-0.376125216808499
Cntf,-0.198514475459666,-0.8658614938501
Enho,-0.199809284277604,-1.02687391673276
Egf,-0.202461387796764,1.72084575826437
Mad2l1,-0.203126510667447,-0.999653464783828
Cx3cl1,-0.205427746357731,-1.77359794872991
Atoh8,-0.215311506175008,-0.622132338020589
Lrrk1,-0.215311506175008,0.677155024855202
Smoc2,-0.215311506175008,0.0183771893135191
Rbm47,-0.215538233972507,0.0191096570223876
Wnt5b,-0.215538233972507,0.327993190309052
Gpc5,-0.215765027463075,0.302254493279426
Ptk2b,-0.215765027463075,0.677155024855202
Synj2bp,-0.216115277517332,-0.136457881947137
Evc,-0.216218811549676,-1.77951532594553
Camta1,-0.223167498411105,-0.0858175396889089
Gprc5b,-0.223495230938318,0.537741702724215
Intu,-0.228788500250773,0.0551888573402916
Map3k5,-0.229029451418047,-0.639654961845082
Stk3,-0.230911535812328,-1.01238350800773
Sash1,-0.231230980493476,-0.691186964685363
Ccnq,-0.235761806674222,0.138560617451346
Cxcl12,-0.237456102794048,-0.358876772256529
Arhgef3,-0.238054068497274,-1.23909153736701
Itm2c,-0.240972952522927,-0.473902797717143
Sos1,-0.2439790823612,-0.546365416203559
Notch2,-0.247028198739815,0.161283777030075
Usp15,-0.25257322112092,0.26168591462559
Ep300,-0.253330480762786,-0.212312345985763
Rb1cc1,-0.255672217237201,0.732821057305389
Grm5,-0.256334053586891,-0.623171749739228
Mn1,-0.256334053586891,-0.19688643096449
Fzd10,-0.260668463412813,0.275201380641066
Dhx36,-0.261943626656503,-0.278146330000133
Crhr1,-0.262275781326456,0
Myorg,-0.262275781326456,-0.622132338020589
Tubd1,-0.262693057365174,-0.633337135585047
Sphk1,-0.262962446627961,0.127323313553334
Adgra2,-0.264200077143118,-0.798801380606621
Nrxn1,-0.268188597828862,-0.431938656088877
Nlgn1,-0.269695504421635,-0.18717465729205
Traf4,-0.270137169648,-0.413792129017604
F2r,-0.270416052566075,0.0234141710424712
Mapk8,-0.271520881628833,0.291210040597377
Maz,-0.271969067120634,0.311725976189805
Wdfy1,-0.278630056694537,-0.183256878713935
Tank,-0.28473775847553,-0.00782568080941511
Tmem198b,-0.287249299254903,0.0103974320373317
Adora2a,-0.294957879636424,-0.45534483932161
Hcst,-0.300725684721915,0.0516031356569918
Tgfbr3,-0.303110188472756,-0.440964369576056
Sco1,-0.307737248353349,-0.936106547361973
Cavin3,-0.311381321500736,0.16304038599761
Ube2b,-0.312375338387799,-0.0492434949378402
Tnfrsf12a,-0.312709257745262,0.097266044526622
Vps35,-0.318112736051951,-0.542713406187645
Ntrk3,-0.318499679475604,-0.56150566000808
Ei24,-0.321492068046457,-1.13961687760196
Ide,-0.324789964737954,-1.21291093357879
Slc39a10,-0.326588069751114,0.170962199565632
Hyal2,-0.326651421579284,-0.0307017437001261
Lbp,-0.328174160048713,-0.293389717514933
Havcr2,-0.329635819453337,0.0295341708547332
Calm2,-0.329726869605145,-0.149094571988645
Opa1,-0.330333961118547,0.0665998405925389
Cdkn2aip,-0.337777779226993,-0.721491190623619
Traf5,-0.338858715137778,-0.485402031226194
Map3k3,-0.343662644277757,-1.03745035244306
Ramp3,-0.348376165653114,0.60957272698621
Fadd,-0.350208987679993,0.402107308365653
Stx1b,-0.355505617645619,-4.3776895003019
Frmd6,-0.355761762147482,-0.114574442894131
Dhx15,-0.359545495181555,-0.654555191541835
Csnk1a1,-0.359640268454386,0.115364043025852
Tgfbr1,-0.361508288780026,0.175402505706789
Traf2,-0.363752562082696,1.11309541232647
Ikbkg,-0.36467722014914,0.163114029736491
Pla2g6,-0.369787534771606,0.774331781494559
Sfrp1,-0.370240844221904,-0.12305893689508
Nr1h3,-0.370335930027651,-0.330502740902722
Peli3,-0.370375394663978,-0.0494963448170431
Shc1,-0.37892000500782,0.314189971463791
Ptpn11,-0.379038452481608,-0.539621933023642
Adra1a,-0.380116440005269,0.327993190309052
Arhgap8,-0.380116440005269,0.327993190309052
Gfi1,-0.380116440005269,0
Ifi211,-0.380116440005269,-0.777364330577808
Lif,-0.380116440005269,0.327993190309052
Mmp12,-0.380116440005269,0.327993190309052
Msx2,-0.380116440005269,0
Naip5,-0.380116440005269,0
Stap1,-0.380116440005269,-0.777364330577808
Tlr9,-0.380116440005269,0.327993190309052
Tnfsf11,-0.380116440005269,0.327993190309052
Wnt3a,-0.380116440005269,-0.777364330577808
Mtor,-0.382451082613312,0.374616759294327
Adam9,-0.382727412395937,-0.761666813381312
Stk11,-0.383637835654961,-0.131957147848476
Tbl1x,-0.385754050546018,0.541827124405075
Tmem106a,-0.391272092974576,0.0655530129349455
Slc38a9,-0.392296450368736,0.285858343602739
Foxp1,-0.395036576850595,0.119644543248426
Parp9,-0.399621039238599,0.0944226353019419
Cflar,-0.400478765301929,0.145101964590798
Zdhhc1,-0.404065982780754,0.0500332489242262
Phlpp1,-0.406027036389897,-0.248572250104371
C1qtnf4,-0.408299275946586,-1.02857846313461
Dvl2,-0.408537542878698,0.483601055031607
Ntrk2,-0.410436908915609,-0.69990726600117
Taf6,-0.410875684096319,0.485304599251157
Ago1,-0.412054561067591,0.788449422971304
Tek,-0.415277367449385,0.126496356423181
Tab3,-0.418274630089433,-0.560121814356889
Ing2,-0.42147267719171,0.921181038500366
Rragb,-0.423048379744813,-2.71165009435846
Igf1,-0.425642088235644,-0.504595365793426
Ern1,-0.42709397556712,-0.44798240750231
Adora1,-0.427935960618211,-0.101850356076369
Tfrc,-0.433955490664047,0.379217106707218
Mul1,-0.43812361768722,0.512953267778296
Gadd45a,-0.442432228408102,0.655030843650077
Smpd3,-0.443110774576407,-0.116803763701077
Tmem198,-0.4460156891041,0.0084472421567533
Jcad,-0.448066304869215,0.377901297821822
S100b,-0.453455336732237,-0.916574185717626
Ajuba,-0.45599294862269,0.101850356076369
Wbp2,-0.456319569730774,0.076553911881481
Tert,-0.456767042301703,-0.204325907807263
Dusp15,-0.458347204061363,0.829916215417754
Pdgfd,-0.458347204061363,-0.0128469058494322
Neto1,-0.45838689218648,-0.292371076209673
Lpar1,-0.458616786090597,-2.70330844074944
Gpr27,-0.458886429063502,-0.376273555096917
Lamb2,-0.461418963787341,-0.56584367472833
Plxnb1,-0.465404013182168,1.20454603348436
Clec4d,-0.466541838470236,0.513544008486567
Csf3,-0.466541838470236,0.327993190309052
Dsc2,-0.466541838470236,-0.644268808082276
Nox4,-0.466541838470236,-0.192722647936916
Nr1h4,-0.466541838470236,0.677155024855202
Pik3r5,-0.466541838470236,-0.777364330577808
Srms,-0.466541838470236,-0.327993190309052
Wnt16,-0.466541838470236,0
Fgd2,-0.466956253864886,0.677155024855202
Fgfr4,-0.466956253864886,-0.327993190309052
Nrg1,-0.466956253864886,-1.29617974427927
Cd19,-0.467370811588227,-0.777364330577808
Vdr,-0.467370811588227,0
Car8,-0.469413767497041,-1.15458325181128
Rc3h2,-0.472146977420851,-0.370292597381109
Tab2,-0.473539469226019,0.474511426335034
Bmp4,-0.476533364515546,0.579367785311555
Gcnt2,-0.477257761716114,0.0131025267997342
Rasd2,-0.479191583698004,-2.81402321998446
Epn2,-0.482017735418438,0.0724367564017268
Npr1,-0.484848780230361,-2.17480001073303
Dynlt1c,-0.485056117018899,-0.818371695038147
Fxr1,-0.486364107751292,-0.89517483220489
Ambra1,-0.488921625221023,-0.490360494032562
Thra,-0.489698311557394,0.0506339531051801
Smcr8,-0.491026174622657,-0.44387509227628
Shq1,-0.493804381071266,0.114372373347118
Arfgef1,-0.496901783761035,0.620546223545201
Neurod2,-0.497635140851816,0.71534271943468
Hic1,-0.499413616012659,-0.152128956698781
Kitl,-0.501194599326954,0.829916215417754
Birc2,-0.506127020590348,-0.497603248252937
Tspyl5,-0.507692582540027,-0.0398796352626747
Mavs,-0.510153597443606,-0.220367826802848
Incenp,-0.514307507400868,0.249327365397023
Ptbp1,-0.514506754265968,-0.0643704209480526
Prxl2c,-0.515026899692756,-0.404490219578782
Htr2b,-0.515871126517748,1.18587601460577
Pias4,-0.524349065956472,-0.778478455655263
Arl6ip5,-0.527795613389387,0.0211967548936363
Grin1,-0.528938451908902,0.25706922949426
Rc3h1,-0.538702177490981,0.153417711220234
Gas8,-0.540657188859622,-0.0497429007537516
Ppp2ca,-0.545498074788437,0.0970480223091717
Mtch2,-0.546995407000424,0.0126256235235953
Trim26,-0.549723043527037,-0.149000628732084
Cyfip2,-0.555202982858853,-0.98959064195907
Hif1a,-0.563315807695409,2.28528533690463
Usp12,-0.565426267591814,-1.14891105805909
Fzd5,-0.565777801844757,0.0606210951195782
Zfp622,-0.567076663544457,-0.560376162138417
Hbegf,-0.573525556356267,0.0150463229715146
Prpf4b,-0.575169377366633,0.0224073228513455
Csnk1g3,-0.580389700460679,0.803978970661518
Siah1a,-0.582496811758924,-0.270751889395935
Kif7,-0.583352213213256,-0.109472542401119
Pum2,-0.584178172213204,0.652756576911342
Nek7,-0.584626867886437,-0.69217760817687
Tial1,-0.586434225726473,-1.76987067957501
Tgfbr2,-0.598023039235112,0.256299538320905
Rock1,-0.605991368269439,0.165744957936532
Fis1,-0.610229605196898,0.0325726018459423
Sos2,-0.611821847280461,0.0621968778858443
Hexim1,-0.61325027111002,-0.842986492385157
Adnp,-0.617181940350546,-1.22890368218347
Agap2,-0.62198148307826,-1.65618107575065
Fkbp8,-0.624099970966758,-0.368260263631135
Tnks,-0.624783932553998,-0.451231779868329
Zc3h3,-0.625325359312167,0.229572495968855
Gli1,-0.62596434765222,-0.569176592591789
Pdcl,-0.632786858991404,1.18948002263003
Rac1,-0.632936867674977,-0.689503758594262
Stard10,-0.637283791473572,-4.89624278424799
Ppp2r1a,-0.638456160370292,-0.589124051713525
Kras,-0.640413765013629,0.744424980704527
Calm1,-0.643136401162229,-0.358765929459052
Ube2k,-0.64456363273514,-2.42600218275919
Rap1b,-0.644762265419032,0.192864527392752
Ankrd66,-0.64731649007734,-0.637198978684351
Dgki,-0.648437414829363,-2.10893793513767
Prkar1b,-0.652088851622511,-0.190617421773754
Ceacam1,-0.652232648887377,0.151419337441195
Lamtor1,-0.652708657355644,-0.391595398907261
Bcap31,-0.658828461041487,0.154080445501306
Nucks1,-0.660157387743637,0.075738975202005
Aldh1a3,-0.660186047826332,-0.777364330577808
Alox12b,-0.660186047826332,0.327993190309052
Ascl1,-0.660186047826332,0
Ccr2,-0.660186047826332,0
Ddx60,-0.660186047826332,-0.193147957181626
Erfe,-0.660186047826332,-0.158499895342161
Fas,-0.660186047826332,-0.292710496841786
Fgf10,-0.660186047826332,0
Fgg,-0.660186047826332,0
Ifi205,-0.660186047826332,-0.192722647936916
Kl,-0.660186047826332,-0.327993190309052
Mrap2,-0.660186047826332,0
Ngf,-0.660186047826332,0
Oasl1,-0.660186047826332,0
Prl6a1,-0.660186047826332,0
Prl8a6,-0.660186047826332,0.327993190309052
Rasgrp1,-0.660186047826332,-0.777364330577808
Rspo4,-0.660186047826332,-0.193147957181626
Slc2a10,-0.660186047826332,0
Tbx20,-0.660186047826332,-0.327993190309052
Tff2,-0.660186047826332,-1.29617974427927
Thpo,-0.660186047826332,-0.777364330577808
Trp63,-0.660186047826332,0
Smad4,-0.665633986540369,1.12783941449252
Avpi1,-0.669972002532876,-0.0572399532618969
Mesd,-0.677209538976912,-0.0559132846588868
Coro7,-0.682232325012445,-0.076348976949219
Furin,-0.685543531993617,-2.48633802417334
Mios,-0.685960932919541,0.12810676602663
Asb3,-0.68659807573554,0.0380911085841185
Tcf7l2,-0.688290445634114,-1.75615131285803
Mapk8ip2,-0.691439964195735,1.0634546217113
Rapgef1,-0.694461960727262,0.146302629237836
Slc35c2,-0.694614523448236,-0.0157275589940182
Gskip,-0.69483034791791,0.0516708442617929
Spred1,-0.705732734564285,-5.6401939636928
Ift88,-0.70846859702136,-0.177030227674957
Gkap1,-0.708712620226758,-0.503765259983669
Nmnat1,-0.713672083645354,-0.290648774650404
Pafah1b1,-0.716848783577435,0.27279480020961
Il1r1,-0.718771596366302,-0.777364330577808
Col3a1,-0.719234992725604,-1.09156265622319
Ing4,-0.720677621057937,0.0729645709458336
Ppp1ca,-0.72152271672214,-0.486617964931037
Ghr,-0.724166434476779,-1.94020810667697
Inhba,-0.724775562811411,-1.29617974427927
Ndc80,-0.725080211068686,0.442245595710532
Lims2,-0.726604293354402,-0.197115174509097
Cd24a,-0.727741330167433,-0.644268808082276
F7,-0.731474471067106,0.0503732607310014
Cd300lf,-0.733263827259676,-1.76064507156612
Plscr1,-0.73650992185605,-0.643860318075883
Grm2,-0.737206333067341,0.301334377361299
Grin2d,-0.73813533138205,-0.794072012447913
Pycard,-0.748713994075461,-0.0128469058494322
Adcy10,-0.749427558960464,-0.0181942530916947
Bdnf,-0.749427558960464,-0.196200617693819
Ndrg4,-0.749782160410563,-0.965254079808349
Vtn,-0.753481908317033,-3.91339200163266
Csnk1d,-0.753862256348855,-0.25015174377554
