gene,wt_signed_log_p,ko_signed_log_p
Lfng,0.0963410056391923,-0.105100294974749
Lpar1,0.0963410056391923,0.41435185625607
Parp9,0.0963410056391923,-0.106221496568665
Prag1,0.0963410056391923,0
S100a9,0.0963410056391923,-1.30340030404101
Scube3,0.0963410056391923,-0.106221496568665
Tcim,0.0963410056391923,-0.054368340874082
Trpv4,0.0963410056391923,0
Vav3,0.0963410056391923,0
Pink1,0.0933788441552033,0.33167704308583
Gid8,0.0913885975674819,-0.221854845095847
Dusp19,0.0885449352864145,-0.12512104785977
Acvrl1,0.08795367725708,-1.02768998967432
Agt,0.08795367725708,-0.952435991911767
Ascl1,0.08795367725708,-0.574593696113239
Cd19,0.08795367725708,0.41435185625607
Dab2,0.08795367725708,-0.952435991911767
Ddx60,0.08795367725708,0.145235492524159
Emp2,0.08795367725708,0
Hcst,0.08795367725708,0.202521922578151
Hic1,0.08795367725708,0.671943349140498
Irak4,0.08795367725708,-0.0976635497084566
Kitl,0.08795367725708,0.905954658107696
Lama2,0.08795367725708,-0.574593696113239
Lrrk1,0.08795367725708,-0.574593696113239
Myocd,0.08795367725708,0
Nod1,0.08795367725708,0
Nos1,0.08795367725708,-0.054368340874082
Nrk,0.08795367725708,0
P2ry12,0.08795367725708,0
Pdgfra,0.08795367725708,0
Prok1,0.08795367725708,0
Rassf2,0.08795367725708,0.41435185625607
Tcf7l2,0.08795367725708,-0.075907006449974
Tenm1,0.08795367725708,-0.378405141704754
Trat1,0.08795367725708,0.41435185625607
Trim12c,0.08795367725708,0.347490552567471
Zbp1,0.08795367725708,0
Camk2a,0.0875068248031686,0.41435185625607
Cited2,0.083172618962246,-0.129444283588673
Smarca4,0.0828339398226065,-0.167113405179076
Zcchc3,0.081309700562144,1.28143279575397
Gpr62,0.0804478789779245,-0.716408556678151
Nf1,0.0803471241870652,0
Ank3,0.0803225051181704,-0.0795693724846009
Peli3,0.079597532442755,-0.43341405791794
Znrf1,0.0792296604924144,0.139169652140438
Daxx,0.0788956017876532,-0.141328081315465
Pla2g6,0.0784378003479731,0.516946794306231
Jcad,0.0774019286717539,-0.0640283423858556
Ninj1,0.0755435202946815,0.589907962846903
Rapgef2,0.0754615390992991,-0.0230140906608131
Bak1,0.0731928466102144,-1.2157839536081
Adora2a,0.0711235711344019,0.41435185625607
Map3k5,0.068970906559991,-0.12503220924814
Map2k1,0.0673515583933125,0.0720637343590866
Mbd5,0.0632273074752252,1.09297415163341
Gadd45g,0.0623527392727091,-0.968593749231001
Trim41,0.0622149958523967,1.25058601878072
Rragb,0.0620560028420003,0.352994091041163
Vps35,0.0615666644398519,-0.532299025284459
Mmd2,0.0597344369100757,-0.0959495463233883
Abl1,0.0596497277251007,0.126260721191032
Intu,0.0581145858262177,-0.00799276615865321
Bcar3,0.0574273698593086,1.21520275708486
Cnot9,0.0550994829688208,0.443570416715788
Sh3glb1,0.0519785843354829,0.394824480739184
Siah1a,0.0510167132832789,-0.00196665000485155
Adora1,0.0509412977935289,-0.357928326719719
Ripk1,0.0509172223520951,-1.05158165914394
Rapgef1,0.0504090499952479,-0.0532181312956542
Robo1,0.0498697166262768,-0.13613276213244
Taok3,0.0482575739635781,-0.636152275389012
Psen1,0.0459849991646401,-0.36413113174032
Ppp2ca,0.0455364784951351,0.0445348362149736
Gpr137c,0.0443222573852608,-0.675078303723193
Sema7a,0.0443222573852608,-0.165941275615478
Traf2,0.0442444130431591,-0.0856926094923674
Tti1,0.0433285147374657,0.559822216921878
Pelo,0.0399897853082204,-0.125351343713705
Cntn6,0.039718467579441,0.0707713949926987
Ncam1,0.0377626051061428,-0.0683585429205796
Akap6,0.0356636157331008,0.00293811002977516
Kl,0.0353264879129171,0.742794274724951
Ube2o,0.0342584391428309,1.28625519415279
Faim,0.0340118100947407,-0.064736463696931
Nrp1,0.0335179352674896,-0.0435655590043856
Fzd5,0.0316158306910976,-0.592478616646433
Shkbp1,0.030872370176567,-0.215016945169836
Magi3,0.0308156281405513,-0.112621803459248
Ddx21,0.0307604334686047,-0.256981144745665
Mtdh,0.0303453667845507,-0.513928098845584
Dusp22,0.0292927136769998,-0.264004336164605
Rbck1,0.0281246901856673,-0.469808050142362
Mid2,0.0274346441443682,0.00887436294078643
Pdia3,0.0257185754946765,0.359992463334515
Ifi35,0.0229029339069603,-0.054368340874082
Lypd6,0.0229029339069603,0.41435185625607
Wnk2,0.0228250352558942,0.91848792895417
Usp32,0.0225871268322527,-0.136585001310526
Mat2a,0.0225868892773498,-0.52932388106861
Twsg1,0.0215708799525376,0.0943192251279711
Mcf2l,0.0211205736772307,-0.0392847974035883
Mad1l1,0.0201513163759866,1.05761953180796
Cyfip2,0.019609794084529,-0.441952253157751
Seh1l,0.0193477553351887,-0.114040827649854
Il6st,0.0183171510139423,-0.243432420261755
Adora2b,0.0182293365021689,-0.354528046681727
Cd44,0.0182293365021689,0.671943349140498
Myd88,0.0173025812250382,0.292543269517995
Tnks2,0.0166510386425667,-0.894611653298792
Fbxw7,0.0152488196883508,0.295014844610089
Dok7,0.0147044417772627,0.0599102944748769
Nkd1,0.0147044417772627,-0.00417501243888906
Nck2,0.0140637662974722,0.186301516358745
Adcyap1r1,0.0136024428462655,0.41435185625607
Itga5,0.0136024428462655,-0.13613276213244
Appl2,0.0115166520732089,0.521662712479396
Ing2,0.0109872021577842,0.0735935596375954
Ppp5c,0.00940433040439946,0.244289755628151
Hes5,0.00902205518942274,-0.574593696113239
Zfp423,0.00902205518942274,0.164098690622366
Mad2l1,0.00704366422200105,-0.0068601612805437
Irs2,0.00630295160567036,0.342291010463415
Jag2,0.00504956588770288,-0.316952644184848
Taok1,0.00428406551121693,0.488516067215
Ctsd,0.00360977675445325,-0.336779665067421
Zbed3,0.00325708472378109,0.745999094978726
Stk36,0.0027508107574177,-0.72778875526054
Col3a1,0.00267999067957706,-0.100077900760421
Nucks1,0.00144756580913611,1.66053412919072
Por,0.000792821869974509,-0.316360146472674
Gas6,0.000750718122083996,-0.460681347151786
Abra,0,0
Adcy10,0,0
Adcyap1,0,0
Adora3,0,0
Adrb3,0,0
Afap1l2,0,0
Agr2,0,0
Akr1c18,0,0
Aldh1a3,0,0
Alkal1,0,0
Alox12,0,0
Alox15,0,0
Ankrd66,0,-0.574593696113239
Ar,0,0
Arhgap8,0,-0.574593696113239
Atp6v1c2,0,0
Avpr2,0,0
Bank1,0,0
Bcl2l14,0,0
Birc7,0,0
Bmp2,0,0
Btk,0,0
C1qtnf3,0,0.41435185625607
C5ar1,0,0
Card10,0,-0.0640395024819645
Casp1,0,0
Casp4,0,0
Casp8,0,0
Casr,0,0
Cass4,0,0
Ccl5,0,0
Ccr1,0,0
Ccr1l1,0,0
Ccr2,0,0
Ccr7,0,0
Cd180,0,0
Cd226,0,0
Cd27,0,0
Cd28,0,0
Cd300ld3,0,0
Cd36,0,0
Cd3e,0,0
Cd4,0,0
Cd40lg,0,0
Cd84,0,0.41435185625607
Cd86,0,0
Cd8a,0,0
Cdkn2b,0,0
Ceacam1,0,0
Clec4d,0,0
Clec4n,0,0
Crh,0,0
Crhr2,0,0
Cxcl17,0,0
Cxcl5,0,0
Cyct,0,0
Cysltr2,0,0
Ddr2,0,-0.952435991911767
Depdc1b,0,0
Disc1,0,0
Dkk2,0,-0.574593696113239
Dlx5,0,0
Dock2,0,0
Drd3,0,0
Eda,0,-0.574593696113239
Eda2r,0,0
Edar,0,0
Edaradd,0,0
Ednra,0,0
Egfr,0,0.337348952265081
Epgn,0,-0.574593696113239
Epo,0,0.41435185625607
Epor,0,0
Ern2,0,0
Esm1,0,0
Esr1,0,-0.574593696113239
Esr2,0,0
Fam110c,0,0
Fam83b,0,0
Fcer1a,0,0
Fcgr2b,0,0
Ffar4,0,0
Fga,0,0
Fgd2,0,0.41435185625607
Fgf10,0,0
Fgf15,0,0
Fgf16,0,0
Fgf21,0,0
Fgf3,0,0
Fgf4,0,0
Fgfr2,0,0
Fgg,0,0
Fgr,0,0
Foxa1,0,0
Foxa2,0,0
Fpr-rs3,0,0
Fpr2,0,0
Frmd7,0,0
Fzd10,0,-0.054368340874082
G0s2,0,0
Gas2l2,0,0
Gata3,0,0
Gata5,0,0
Gata6,0,0
Gbp2,0,0
Gbp5,0,0
Gcg,0,0
Gcnt2,0,-0.0640395024819645
Gdf2,0,0
Gdf5,0,0
Gdf7,0,0
Gfi1,0,0
Gh,0,0
Ghrh,0,0.41435185625607
Ghsr,0,-0.574593696113239
Gli1,0,0
Gpr183,0,0
Gpr37l1,0,0
Gpr39,0,0
Grin2a,0,0
Grin2c,0,0
Grp,0,0
Gsdma3,0,0
Havcr2,0,0
Hbegf,0,-0.357928326719719
Hcrtr1,0,-0.574593696113239
Hhex,0,0
Htr2c,0,0
Iapp,0,0
Ifi204,0,0
Ifi205,0,0
Ifi211,0,0
Ifnb1,0,0
Ifng,0,0
Ihh,0,0
Il10,0,0
Il10ra,0,0
Il11,0,0
Il18r1,0,0
Il19,0,0
Il20ra,0,0.145235492524159
Il34,0,-0.574593696113239
Il4,0,0
Il5,0,0
Il6,0,0
Il6ra,0,0
Il7,0,0
Il7r,0,0
Inava,0,0
Ins2,0,0
Insl3,0,0
Iqgap3,0,0
Irak3,0,0
Irs3,0,0
Itgb3,0,0
Kcnn4,0,-0.574593696113239
Kcp,0,0
Klb,0,0
Klf14,0,0
Klk14,0,0
Klk1b4,0,-0.574593696113239
Klk5,0,-0.574593696113239
Lbx2,0,0
Lgr6,0,0
Lhcgr,0,0
Lif,0,0
Lilra5,0,0
Lmcd1,0,0
Lmx1a,0,0
Lpar3,0,0
Lrrk2,0,-0.054368340874082
Ltb,0,0
Ltf,0,0
Ltk,0,-0.574593696113239
Ly86,0,0
Mal,0,0
Marco,0,0
Mas1,0,0
Mmp12,0,0
Mmp8,0,0
Mos,0,0
Mrap,0,0
Msx1,0,0
Msx2,0,0
Muc20,0,0.41435185625607
Naip1,0,0
Naip2,0,0
Naip5,0,0
Naip6,0,0
Ndc80,0,0
Nfatc4,0,-0.574593696113239
Ngf,0,0
Nlrp12,0,0
Nlrp6,0,0.671943349140498
Nmur1,0,0
Nodal,0,0
Nox4,0,0
Nppa,0,0
Nppb,0,0
Npy,0,0
Npy5r,0,0
Ntf3,0,0
Nts,0,0
Ntsr2,0,0
Oasl1,0,0
P2rx7,0,0
P2ry1,0,0
P2ry6,0,0
Pdgfc,0,0
Pik3ap1,0,0
Pin1rt1,0,0
Plaur,0,0
Plcg2,0,0
Pmaip1,0,0
Pparg,0,0
Prkch,0,0
Prl2c2,0,0
Prl2c5,0,0
Prl4a1,0,0
Prl6a1,0,0
Prl7a2,0,0
Prl8a6,0,0
Prlr,0,-0.0640395024819645
Prr5l,0,0
Prrx1,0,0
Ptger4,0,0.671943349140498
Ptk2b,0,0.41435185625607
Ptprc,0,0
Pycard,0,0
Rab29,0,-0.0640395024819645
Rasgrp1,0,0
Rbm47,0,-1.30340030404101
Ripk3,0,0
Ror1,0,-0.952435991911767
Ror2,0,-0.574593696113239
Rspo1,0,0
Rspo3,0,0
Rspo4,0,0
Runx3,0,0.41435185625607
Scimp,0,0
Sctr,0,0
Selp,0,0
Serpina12,0,0
Serpinf2,0,0
Sh2d1b1,0,0
Shh,0,0
Shox2,0,0
Slamf1,0,0
Slc2a10,0,0
Spi1,0,0
Sstr4,0,0
Stap1,0,0
Steap3,0,-0.574593696113239
Stx1a,0,0.68293461645499
Syk,0,-0.574593696113239
Taar1,0,0
Tbx20,0,0
Tff2,0,0
Tifab,0,0
Tlr1,0,0
Tlr2,0,0
Tlr4,0,0
Tlr6,0,0
Tlr7,0,0
Tlr8,0,0
Tlr9,0,0
Tmem100,0,0
Tnf,0,0
Tnfrsf11a,0,0
Tnfrsf19,0,-0.574593696113239
Tnfsf10,0,0.41435185625607
Tnfsf11,0,0
Tnfsf14,0,0
Tnfsf15,0,0
Trem2,0,-0.574593696113239
Treml4,0,0
Trim12a,0,-0.952435991911767
Trim15,0,0
Trim30a,0,0
Trim30b,0,0
Trim30c,0,0
Trim30d,0,0
Trim55,0,0
Trim6,0,0
Trp63,0,0
Trp73,0,0
Tslp,0,0
Txk,0,0
Ubd,0,0
Unc5cl,0,0
Usp17le,0,0
Vav1,0,0
Vdr,0,0
Vnn1,0,0
Vwf,0,0
Wnt1,0,0
Wnt11,0,0
Wnt16,0,0
Wnt3,0,0
Wnt3a,0,0
Wnt7a,0,0
Wnt7b,0,0
Xdh,0,0
Zc3hav1,0,0
Cacnb3,-0.00446592771032336,0.299154244319485
Maz,-0.00500257547715641,0.558177501340185
Hmgb1,-0.00506204295263678,0.44769124857584
Timp2,-0.00553261237646808,-0.169739727269172
Lat,-0.00573817036160682,-0.339591710235317
Myh9,-0.00745780773293208,0.0743578207725131
Rc3h2,-0.0078948499777824,0.0754140870224606
Dhx36,-0.00933605100900162,-0.151727649902753
Cradd,-0.00990162138768079,-0.902543879725776
Pde8a,-0.00997114561090601,-0.0269907565889828
Csnk2a1,-0.0107921508399956,0.156774585589662
Wdr59,-0.0118924367858439,-0.0766890580220024
Rnf185,-0.0122681090811846,-0.608469544852209
Tmem108,-0.0156331471139355,-1.1224438759974
Stk4,-0.0178589506005005,-0.0671092197995723
Gorab,-0.0181107906494979,0.446105503678913
Acvr1,-0.0219860272115445,0.0982622569550278
Slc38a9,-0.0222484320373367,-0.565846133361176
Bmpr2,-0.0233777357949678,0.365886813486129
Slc15a4,-0.0249054714809775,0.574784491760995
Myorg,-0.0254111963357166,0.905954658107696
Tab2,-0.0256057065589329,-0.021834959318451
Dkk1,-0.0276234314360927,0
Pdcd4,-0.0301219058704112,0.897304970852621
Mmp2,-0.0322271344231537,-0.369414782998539
Sik3,-0.0331377039423653,-0.314452234881131
Lgr4,-0.0333519088866037,-0.300634448257235
Flot1,-0.0353760367740031,0.180614654175566
Ikbkg,-0.0388666309499057,0.213535550487564
Bclaf1,-0.0393080290815281,0.109798828916238
Amh,-0.0418533860843391,0.223724465713621
Ackr3,-0.0420558954726534,-0.330911474175414
Trim26,-0.0429022731082604,0.756531681876294
Igf2,-0.0461320596191387,-0.744620986308788
Sco1,-0.0462470994613912,-0.211277866439177
Gpr27,-0.0534239107466421,0.468840763773701
Slc9a1,-0.0651239964656711,-0.373110314657809
Spred1,-0.0705844915763864,-0.0980311642657405
Synj2bp,-0.0745702059008463,-0.14038899462839
Ctns,-0.0768410067029173,-0.848619848506227
Tpbg,-0.0771557643584703,0.638964423447341
Ei24,-0.081867196623456,0.357416819996852
C1qtnf1,-0.08795367725708,-0.366397777113335
Irgm1,-0.08795367725708,0.56002755580435
Tsc2,-0.0881485438734417,0.266685217203363
Rtn4,-0.0912950897380655,-0.555917786179606
Map2k3,-0.0940606320643423,0.575398995638483
Neto1,-0.0965987225110631,0.245998182059633
Fgf9,-0.097200721611352,-0.214993080011227
Serinc3,-0.0981570551521632,0.0227427097322574
Sorl1,-0.0987210342089655,-0.633835330627797
Btbd10,-0.0995346000888509,0.273146030019998
Bag4,-0.103924541013686,0.022556002084511
Dnm1l,-0.105112730143034,0.0340306138407094
Csnk1e,-0.105214572682328,0.343687609343057
Ltbr,-0.110458819381243,0.370057723910651
Dhh,-0.112083007578624,0.41435185625607
Dll4,-0.112083007578624,-0.054368340874082
Npsr1,-0.112083007578624,-0.574593696113239
Sphk1,-0.112083007578624,-0.574593696113239
Ticam1,-0.112083007578624,1.13018292685311
Tnfrsf1a,-0.112083007578624,-0.378405141704754
Sema5a,-0.113306356542413,0.975428852027749
Nckap1l,-0.114986825522582,0.273327749337663
Tbl1x,-0.117419563864586,0.762900665649136
Ppp1r15a,-0.118004636365658,-0.384467113328401
Cib1,-0.125315888845314,-0.064512818659124
Gkap1,-0.126242124786289,-0.041639521916489
Nfat5,-0.126749360998762,-0.334437181774367
Atm,-0.128535066223992,0.0517381570992189
Bdnf,-0.130762667190953,-0.0127009263446569
Bmp7,-0.131765988503087,-0.90609376106121
Madd,-0.135458070938751,0.514154829750688
Kmt2d,-0.135458227754729,0.0288572915078747
Tab3,-0.138762930172514,0.0198740708981003
Skp2,-0.141606262489981,0.141644479932712
Slc19a1,-0.142681555771695,-0.948839629898558
Ptk2,-0.143116446942923,0.94499861806365
Brd4,-0.14377510128042,1.39652111515296
Nagk,-0.143831221741682,0.684184513282144
Xiap,-0.143975378553775,-1.11438548987532
Ppm1a,-0.144674976987984,-0.0197094240142609
Camk2d,-0.144675145536113,0.0683589650480918
Bmyc,-0.145032707920454,0.0827673743406335
Mapk8ip2,-0.147566995951088,0.237652451973845
Pip4p1,-0.152457974371175,0.019794407659391
Mbd2,-0.155325947730636,-0.114231077416527
Ulk3,-0.155578404475494,0.479888578651286
Opa1,-0.156134601308766,0.735440040208441
Trim25,-0.157604975954525,0.265245403758459
Kras,-0.1584186880943,-0.373475505939379
Cyp1b1,-0.159571991286183,-0.144417904957995
Tmem198b,-0.162780125494042,0.949177946115216
Rspo2,-0.165056003263139,-0.550073348371197
Jak1,-0.16716395830218,-0.164183321593313
Enho,-0.169374174123697,-0.109910390760333
F10,-0.170583344076158,0.154464139726595
Park7,-0.173178924816989,-0.749832636081112
Chrna7,-0.173901152583174,0.0563796863274095
Hip1,-0.174509567827008,-1.47402621314118
Ntrk2,-0.175211122395817,-0.156997204287204
Map3k3,-0.175745908036329,0.315067749046392
Nlgn3,-0.176290461515967,0.613026595581528
Spred2,-0.17639136018028,-1.60372852409828
P2rx4,-0.176460735274106,-0.0191423347510239
Tspan14,-0.179341097240822,0.146628955625204
Igfbp4,-0.180964052480452,-1.2561471352882
Tbl1xr1,-0.181030817668302,0.51837471094559
Guca1a,-0.181359958982097,-2.47829333143018
Fnta,-0.181765675776105,-0.911223328617523
S100a13,-0.181768501948308,0.41435185625607
Agap2,-0.182595336648051,-0.0214062945884624
Wbp2,-0.184841987050474,0.399548619914779
Csnk1g3,-0.184929338904853,1.41068629274212
Rnf220,-0.186140750503108,-0.0362622464946952
Hras,-0.190352358326785,-0.082891311392134
Pdcl,-0.190870045186627,-0.331028071111488
Cartpt,-0.191411766415893,-0.574593696113239
Ccnq,-0.193616118764825,0.0605156629406657
Nlgn1,-0.194550057873427,0.292616247407508
Cbl,-0.195275169092236,0.471709936461591
Rock1,-0.195389945142827,0.590108799446141
Wasf1,-0.198420794573584,0.12843494837974
Sh3rf1,-0.198514701417606,0.0866382022657644
Nup93,-0.204649581909107,0.349620401867453
Txn1,-0.205663532244609,-0.16441441515327
Reck,-0.206130175163912,-0.0517357700601187
Epha4,-0.208171620580019,0.147925270367231
Spin1,-0.21030942276577,0.830083758830557
Wnk1,-0.210842881072322,0.925555455956373
Pml,-0.211625901760046,-0.216790271761365
Traf7,-0.213701709098949,0.355015152988561
Adrb1,-0.216796571916842,0.289764462717061
Pum1,-0.217121661954916,0.468404343856552
Tmem106a,-0.220228755151588,0.146628955625204
Nr3c2,-0.221057636369509,-0.608818599035243
Tspyl5,-0.222137199710719,0.136432287101728
Smarcb1,-0.224353819102827,0.0585707532709225
Mcl1,-0.228661091254332,-0.480510341084234
Pja2,-0.234618497972794,0.928506998013053
Marcks,-0.236845925318801,0.0640499343092864
Hmgcr,-0.237694812949464,-0.168614661807481
Ctnnb1,-0.237738439930926,0.839063851029829
Mtor,-0.238686149312705,-0.0647387945408331
Htra2,-0.246739068067341,0.378785252094956
Rraga,-0.246980290596779,0.120670220013687
Usp1,-0.25001608185181,-1.02377713835561
Ift172,-0.250578767195776,0.396539861716878
Arl6ip5,-0.253974660467357,-0.166497561920129
Trim13,-0.255011597067622,0.987888966611087
Phip,-0.257002904934339,0.424496167164658
Bcap31,-0.259401442785228,0.886116499242762
Ddx1,-0.259697878295814,-0.046678897564837
Thbs1,-0.261766042006367,-0.319417518201611
Acvr2a,-0.262246292111682,0.495365996084834
C1qtnf12,-0.262277200865094,-1.07221399482155
Car8,-0.265308302493068,1.23909998472886
Lamc1,-0.268507091300094,0.0987979768872752
Xrcc3,-0.270667655543388,0.416693730020125
Otub1,-0.271597131515696,-0.257173240015834
Map2k6,-0.273438015523895,0.318425551163034
Wls,-0.279321308995973,0
Ppp3cb,-0.28091314691656,0.112167650174937
Cracr2a,-0.289336880180742,-0.574593696113239
Laptm5,-0.289336880180742,0
Pdpk1,-0.290015006337854,0.437220472662072
Klhl22,-0.291772233938137,-0.822916709810516
Ptprj,-0.292557187233635,-0.422818720265093
Mfng,-0.29288290358055,-0.020496561716871
Thrb,-0.293259407772064,-0.21801318556109
Calr,-0.294428726084317,0.0278419425725012
Igsf11,-0.295875462511944,-0.976081837981181
Adra2b,-0.297194824556668,0.41435185625607
Camk2b,-0.303389474263998,0.397257676476574
Adamts20,-0.305120550643092,1.56719869550757
Hfe,-0.305120550643092,-0.574593696113239
Jmjd8,-0.305463786305161,0.0565742446590354
Tnks,-0.309836233352483,0.291821802469174
Ncs1,-0.30994961730488,-0.960330901783934
Dhx58,-0.310166072391508,-0.339591710235317
Nmi,-0.310166072391508,-0.952435991911767
Baiap2,-0.314671877269665,0.761878063722599
Rnf31,-0.315397415129705,0.814980411051156
Ccdc88c,-0.315829578881329,0.00699345847334393
Inhbb,-0.316300030464504,-0.0640395024819645
Sh2b1,-0.316745841743215,0.177785917179297
Lats2,-0.31735358525339,0.471783385296396
Ednrb,-0.318318593735249,0.189539484110881
Prkd2,-0.319343434736107,-0.131974098926076
Prmt1,-0.321762365498547,-0.764170659365128
Arrb2,-0.322418045756544,0.167882889475561
Epn2,-0.324612227507277,-1.08247979462284
Wac,-0.326531024144086,0.328075896061044
Lipa,-0.328116588624218,0.417938841282445
Tgfbr3,-0.331813151276792,0.23151957142901
Ccn1,-0.334941171671378,0.866685093981033
Stambpl1,-0.334941171671378,-0.0582899383265262
Lgr5,-0.335804808429375,-1.94148967897259
Dhx15,-0.338235036148318,-0.613258797013472
Aak1,-0.340371072539088,0.246649375059
Usp15,-0.340625931578622,0.537492567880437
Stk39,-0.346836843857666,-0.50114590754257
Actn4,-0.349437490506791,-0.359591075588156
Fbxw11,-0.350698544209908,0.0601699697813281
Igfbp5,-0.353142238767496,0.458758668121666
Ep300,-0.357162506541558,0.710351275459014
Spin4,-0.361797353453187,0.450146277528293
Nenf,-0.366990895343036,0.172808272982533
Usp8,-0.371824201981188,0.898779752804536
Fbh1,-0.376779752125857,0.101743084269485
Prdx2,-0.379029199695145,0.312022782796425
Mlst8,-0.38357075319084,-0.72851158585691
Nr2c1,-0.385673072285712,0.48680086281635
Ada,-0.387206094084837,0
Adra1a,-0.387206094084837,0.064512818659124
Ajuba,-0.387206094084837,0
Alpk1,-0.387206094084837,0.41435185625607
Arhgef5,-0.387206094084837,-0.574593696113239
Aurkb,-0.387206094084837,0
Bmper,-0.387206094084837,0.41435185625607
Ccl3,-0.387206094084837,0
Cd40,-0.387206094084837,0
Cdkn2a,-0.387206094084837,0
Crhr1,-0.387206094084837,-0.574593696113239
Daam2,-0.387206094084837,-0.574593696113239
Dok5,-0.387206094084837,0.41435185625607
Fgf17,-0.387206094084837,-0.574593696113239
Fgfbp1,-0.387206094084837,-0.574593696113239
Fgfr3,-0.387206094084837,0
Flt4,-0.387206094084837,0
Fzd9,-0.387206094084837,0
Gpr137b,-0.387206094084837,0
Gpr55,-0.387206094084837,-0.574593696113239
Icam1,-0.387206094084837,0
Igfbp6,-0.387206094084837,-0.574593696113239
Ikbke,-0.387206094084837,0.41435185625607
Kiss1,-0.387206094084837,0.41435185625607
Lepr,-0.387206094084837,0.41435185625607
Lims2,-0.387206094084837,0
Litaf,-0.387206094084837,0
Nkx3-1,-0.387206094084837,0.671943349140498
Parp14,-0.387206094084837,0
Prkcd,-0.387206094084837,0
Ret,-0.387206094084837,-0.054368340874082
S100b,-0.387206094084837,-0.574593696113239
Srarp,-0.387206094084837,0
Stox1,-0.387206094084837,-0.574593696113239
Rundc3a,-0.39111868707642,-0.185544002595427
Calm3,-0.391203116451723,-0.498715042180561
Plpp3,-0.397357205083914,-0.315739067905362
Tmem9,-0.398766985076834,0.924069156696336
Gipc1,-0.401199897615792,-0.927078484660384
Sulf1,-0.402575521250466,-0.0791468390224163
Dok4,-0.402904010814661,-0.832543350376218
Prkca,-0.40423045703966,0.518420772384006
Ppp2r5d,-0.405333292178787,0.2887546675807
Smad3,-0.405333292178787,-0.0947375591400091
Ppp2r1a,-0.406094806930862,0.904932339317043
Csnk1g1,-0.406403121206273,0.382041882259645
Nmnat1,-0.410721189786506,0.0713727320530292
Adnp,-0.41112929576814,1.07240234944948
Crebbp,-0.414092539132157,1.31736715462187
Abl2,-0.418509443750647,-0.0138124483265968
Rhoa,-0.419620043141043,0.363929296271209
Cdc73,-0.422120999572573,0.966102895287746
Gprc5b,-0.424669803411893,-0.536410782227809
Sppl3,-0.425307829034861,2.42933761637826
Adgrv1,-0.430240060847298,-0.712995479760687
Reln,-0.431790093531573,-0.375099741476287
Il1r1,-0.431974911989036,-0.356712916327474
Rragc,-0.432607557851297,0.391594005627602
Gucy1a2,-0.437974379184888,-0.0857967251545328
Prkce,-0.440608590002747,-0.0957998062978853
Hcls1,-0.441050440837336,-0.382111535033143
Pdcd7,-0.443692579130737,0.159029637916012
Fkbp8,-0.444672491111647,-0.564379182092051
Wdr24,-0.447118263677069,0.453629997936681
Spry2,-0.448134883622211,0.0645521562295978
Slc39a14,-0.451086849382918,-0.34062281732056
Ece1,-0.451267927502713,-0.517485809221081
Calm2,-0.451325793379675,-0.282893607892536
Ccn2,-0.460725006921935,0.671943349140498
Smpd3,-0.460780604629471,-0.773504651502912
Adrb2,-0.463944628176045,-0.188668853757207
Nod2,-0.463944628176045,0.41435185625607
Grm5,-0.464196310613182,0.191742627008534
Rfng,-0.464802252990231,-0.159636917113807
Kdr,-0.47631910679252,1.12800446107823
Prox1,-0.478682787459764,0.297168248300635
Irak2,-0.480863105204269,-0.245468571400484
S100a4,-0.481503950601336,-0.863142746419614
Lamtor4,-0.482768011670982,0.353305238818148
Calm1,-0.484096663561692,0.00583376120235686
Dapk3,-0.486263518762483,-0.469577176106092
Nlrc5,-0.489098228082177,0.671943349140498
Prr5,-0.489098228082177,0.671943349140498
Rwdd3,-0.48999860724599,-0.223348346200585
Snw1,-0.49001419584961,-1.57438574762424
Ikbkb,-0.490956517210409,0.264055644459701
Wnt9a,-0.494247765326741,-0.292796975275396
Sema4c,-0.498543466979465,0.0171021493128896
Trps1,-0.501170039702604,-0.0082900256353631
Ctdnep1,-0.506677586703827,-1.57991596570345
Ngly1,-0.512239590578582,0.207936365286377
Ube2v1,-0.514841789305445,-0.174767390024307
Spop,-0.522381510595792,1.06810213591119
Rgl2,-0.525046963050348,-0.637177064472971
Lancl2,-0.526579438937947,0.571298786004592
Asxl2,-0.545788529795511,0.76040506038432
Mapk3,-0.548332794367939,-1.00200844172068
Prkar1b,-0.55206421464647,-0.0484608810493042
Cux2,-0.555342907119201,-1.00464117556793
Hipk2,-0.555969927304176,0.0278419425725012
Glce,-0.56344008174407,0.143880228494884
Rheb,-0.565549566166456,-0.288095939720652
Prkd1,-0.566726151329643,-0.0512830153390952
Bad,-0.567262169831127,0.772848381808585
Shank1,-0.568508071848304,-0.00298358077856206
Chuk,-0.570700005625436,0.398424447817034
Sox2,-0.571025389171555,-0.177736359997287
Nptn,-0.5715039230037,0.0784329779116244
Taok2,-0.57790597428004,-0.038257977134614
Nck1,-0.579881875658865,-0.506583544849317
Dynlt1f,-0.581017901433965,-0.41419099989855
Psen2,-0.583510007815162,-1.41794968522061
Ccdc88a,-0.587831008545777,-0.255384461225944
Tsc22d1,-0.590323003893086,-0.668300403269387
Mfhas1,-0.591200564935587,-0.0751139057838955
Isl1,-0.593413763804094,0.177316519874747
Lrch4,-0.594675668843443,0.477420270024121
Ilk,-0.596568618948399,0.685293532738816
