"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gabra2",0.0513198151681247,-1.04978568567592,0.004,0.009,1
"Cacna1d",0.0513863194790063,-0.897434507051122,0.004,0.009,1
"Col8a2",0.0514862111973507,-1.05982724642611,0.004,0.009,1
"Adgrl4",0.051528497197408,1.14552689886362,0.011,0.004,1
"Fermt2",0.0515409852574257,0.241812630302012,0.233,0.208,1
"Slc1a7",0.0515483246755906,0.0504604516033143,0.768,0.763,1
"Nrp1",0.0515528959282535,-0.926036531118481,0.004,0.009,1
"Hcn3",0.0516864822541593,-0.674031945595797,0.004,0.009,1
"Col23a1",0.0517352760909113,-0.532089454213007,0.009,0.017,1
"Hba-a2",0.0517385095364892,0.873967941196154,0.025,0.015,1
"Dusp10",0.0518400143017338,-0.641160870685285,0.02,0.031,1
"Echdc1",0.0519429682351609,0.385371650786742,0.142,0.12,1
"Fam149a",0.051949316857579,-0.0843913331803563,0.641,0.668,1
"Gtf2h1",0.0522099420717951,0.16203092211492,0.36,0.331,1
"Ints3",0.0522374449577572,-0.160026321876545,0.185,0.215,1
"Galk1",0.0522530858431796,0.360389489208253,0.091,0.071,1
"March1",0.052253713044655,-0.0948184838271762,0.525,0.565,1
"Ezh1",0.0522588924717076,-0.14749455547244,0.366,0.398,1
"Polr2d",0.0522595468163933,0.283066297538586,0.193,0.17,1
"Sinhcaf",0.0523008423903254,-0.263392459043379,0.017,0.027,1
"Srsf7",0.0524161078685874,-0.0964534355316447,0.578,0.61,1
"Acbd7",0.0525266974775894,-0.298850633051467,0.035,0.049,1
"Ccdc89",0.0527650746961311,0.259973839603247,0.083,0.064,1
"Dusp14",0.052789378441297,-0.311202758263237,0.137,0.161,1
"Rpusd3",0.0528031518522109,-0.189415997274983,0.284,0.315,1
"Grb2",0.0529787838965377,0.230124284887383,0.212,0.185,1
"Thrap3",0.0530374105024915,-0.132687676969706,0.335,0.37,1
"Srpk3",0.053164798395259,0.856946345766487,0.009,0.003,1
